id,Sup,age,nStanze,y_age,anno
4841,91.0,44,3.0,85000.0,1980
4842,99.0,22,3.0,144000.0,2002
4843,116.0,70,3.0,33000.0,1954
4844,147.0,18,4.0,214000.0,2006
4845,142.0,61,4.0,70000.0,1963
4846,125.0,69,3.0,36000.0,1955
4847,138.0,7,4.0,249000.0,2017
4848,98.0,23,3.0,130000.0,2001
4849,91.0,16,3.0,152000.0,2008
4850,122.0,35,3.0,135000.0,1989
4851,139.0,16,4.0,215000.0,2008
4852,90.0,70,3.0,26000.0,1954
4853,68.0,54,2.0,47000.0,1970
4854,143.0,44,4.0,131000.0,1980
4855,112.0,39,3.0,115000.0,1985
4856,123.0,46,3.0,102000.0,1978
4857,113.0,7,3.0,196000.0,2017
4858,106.0,62,3.0,50000.0,1962
4859,94.0,52,3.0,66000.0,1972
4860,153.0,11,4.0,258000.0,2013
4861,85.0,5,2.0,162000.0,2019
4862,112.0,21,3.0,169000.0,2003
4863,125.0,6,3.0,216000.0,2018
4864,84.0,74,2.0,16000.0,1950
4865,125.0,37,3.0,134000.0,1987
4866,99.0,27,3.0,134000.0,1997
4867,114.0,44,3.0,103000.0,1980
4868,110.0,12,3.0,189000.0,2012
4869,130.0,58,4.0,74000.0,1966
4870,114.0,55,3.0,75000.0,1969
4871,119.0,72,3.0,27000.0,1952
4872,97.0,63,3.0,45000.0,1961
4873,109.0,48,3.0,91000.0,1976
4874,115.0,50,3.0,87000.0,1974
4875,140.0,73,4.0,28000.0,1951
4876,118.0,29,3.0,151000.0,1995
4877,116.0,67,3.0,40000.0,1957
4878,156.0,52,4.0,109000.0,1972
4879,155.0,72,4.0,35000.0,1952
4880,182.0,23,5.0,246000.0,2001
4881,104.0,45,3.0,96000.0,1979
4882,142.0,17,4.0,223000.0,2007
4883,106.0,30,3.0,134000.0,1994
4884,101.0,21,3.0,156000.0,2003
4885,138.0,50,4.0,104000.0,1974
4886,117.0,58,3.0,67000.0,1966
4887,97.0,30,3.0,121000.0,1994
4888,124.0,45,3.0,106000.0,1979
4889,122.0,11,3.0,216000.0,2013
4890,119.0,22,3.0,165000.0,2002
4891,115.0,14,3.0,179000.0,2010
4892,124.0,25,3.0,175000.0,1999
4893,112.0,20,3.0,166000.0,2004
4894,113.0,67,3.0,39000.0,1957
4895,93.0,16,3.0,146000.0,2008
4896,89.0,42,2.0,86000.0,1982
4897,144.0,66,4.0,53000.0,1958
4898,101.0,32,3.0,120000.0,1992
4899,84.0,32,2.0,105000.0,1992
4900,135.0,31,4.0,159000.0,1993
4901,108.0,60,3.0,54000.0,1964
4902,129.0,67,4.0,45000.0,1957
4903,114.0,74,3.0,20000.0,1950
4904,80.0,54,2.0,56000.0,1970
4905,135.0,67,4.0,46000.0,1957
4906,134.0,70,4.0,37000.0,1954
4907,114.0,8,3.0,206000.0,2016
4908,94.0,46,3.0,87000.0,1978
4909,128.0,36,4.0,138000.0,1988
4910,125.0,16,3.0,203000.0,2008
4911,108.0,10,3.0,188000.0,2014
4912,119.0,11,3.0,205000.0,2013
4913,114.0,5,3.0,214000.0,2019
4914,88.0,43,2.0,87000.0,1981
4915,171.0,5,5.0,298000.0,2019
4916,130.0,4,4.0,240000.0,2020
4917,160.0,7,4.0,286000.0,2017
4918,129.0,55,4.0,80000.0,1969
4919,111.0,29,3.0,140000.0,1995
4920,148.0,68,4.0,48000.0,1956
4921,134.0,45,4.0,111000.0,1979
4922,137.0,40,4.0,135000.0,1984
4923,96.0,35,3.0,103000.0,1989
4924,102.0,27,3.0,129000.0,1997
4925,122.0,39,3.0,123000.0,1985
4926,87.0,4,2.0,181000.0,2020
4927,124.0,72,3.0,27000.0,1952
4928,107.0,71,3.0,27000.0,1953
4929,143.0,63,4.0,64000.0,1961
4930,117.0,59,3.0,61000.0,1965
4931,112.0,7,3.0,198000.0,2017
4932,137.0,4,4.0,248000.0,2020
4933,98.0,4,3.0,194000.0,2020
4934,146.0,31,4.0,172000.0,1993
4935,103.0,16,3.0,167000.0,2008
4936,96.0,42,3.0,94000.0,1982
4937,114.0,53,3.0,76000.0,1971
4938,119.0,70,3.0,33000.0,1954
4939,123.0,3,3.0,231000.0,2021
4940,111.0,13,3.0,188000.0,2011
4941,123.0,11,3.0,210000.0,2013
4942,135.0,59,4.0,71000.0,1965
4943,141.0,11,4.0,241000.0,2013
4944,109.0,45,3.0,96000.0,1979
4945,123.0,53,3.0,83000.0,1971
4946,149.0,17,4.0,237000.0,2007
4947,110.0,50,3.0,86000.0,1974
4948,130.0,46,4.0,110000.0,1978
4949,154.0,14,4.0,248000.0,2010
4950,107.0,48,3.0,86000.0,1976
4951,103.0,1,3.0,206000.0,2023
4952,113.0,22,3.0,157000.0,2002
4953,111.0,5,3.0,205000.0,2019
4954,137.0,12,4.0,225000.0,2012
4955,117.0,15,3.0,191000.0,2009
4956,144.0,35,4.0,155000.0,1989
4957,124.0,74,3.0,22000.0,1950
4958,110.0,25,3.0,152000.0,1999
4959,142.0,49,4.0,106000.0,1975
4960,117.0,34,3.0,131000.0,1990
4961,104.0,13,3.0,180000.0,2011
4962,85.0,69,2.0,25000.0,1955
4963,101.0,74,3.0,19000.0,1950
4964,86.0,49,2.0,71000.0,1975
4965,135.0,66,4.0,50000.0,1958
4966,136.0,14,4.0,214000.0,2010
4967,101.0,31,3.0,125000.0,1993
4968,128.0,21,4.0,184000.0,2003
4969,134.0,4,4.0,249000.0,2020
4970,139.0,50,4.0,105000.0,1974
4971,101.0,51,3.0,72000.0,1973
4972,92.0,19,3.0,139000.0,2005
4973,156.0,62,4.0,72000.0,1962
4974,122.0,34,3.0,139000.0,1990
4975,93.0,74,3.0,17000.0,1950
4976,146.0,25,4.0,197000.0,1999
4977,118.0,41,3.0,117000.0,1983
4978,156.0,58,4.0,84000.0,1966
4979,122.0,5,3.0,218000.0,2019
4980,110.0,21,3.0,158000.0,2003
4981,140.0,47,4.0,114000.0,1977
4982,135.0,59,4.0,70000.0,1965
4983,144.0,29,4.0,180000.0,1995
4984,132.0,26,4.0,168000.0,1998
4985,157.0,27,4.0,198000.0,1997
4986,102.0,35,3.0,112000.0,1989
4987,150.0,52,4.0,106000.0,1972
4988,118.0,29,3.0,145000.0,1995
4989,99.0,27,3.0,124000.0,1997
4990,151.0,13,4.0,245000.0,2011
4991,138.0,57,4.0,79000.0,1967
4992,125.0,47,3.0,105000.0,1977
4993,129.0,63,4.0,56000.0,1961
4994,102.0,22,3.0,144000.0,2002
4995,135.0,46,4.0,111000.0,1978
4996,119.0,40,3.0,116000.0,1984
4997,144.0,57,4.0,83000.0,1967
4998,67.0,3,2.0,133000.0,2021
4999,116.0,57,3.0,69000.0,1967
5000,148.0,60,4.0,76000.0,1964
5001,121.0,18,3.0,182000.0,2006
5002,118.0,3,3.0,225000.0,2021
5003,113.0,37,3.0,125000.0,1987
5004,157.0,18,4.0,228000.0,2006
5005,113.0,23,3.0,154000.0,2001
5006,167.0,12,5.0,277000.0,2012
5007,106.0,45,3.0,96000.0,1979
5008,114.0,9,3.0,208000.0,2015
5009,111.0,52,3.0,77000.0,1972
5010,106.0,44,3.0,98000.0,1980
5011,109.0,10,3.0,195000.0,2014
5012,155.0,50,4.0,112000.0,1974
5013,107.0,27,3.0,142000.0,1997
5014,89.0,63,2.0,39000.0,1961
5015,145.0,24,4.0,199000.0,2000
5016,115.0,64,3.0,49000.0,1960
5017,121.0,28,3.0,159000.0,1996
5018,107.0,67,3.0,37000.0,1957
5019,109.0,67,3.0,37000.0,1957
5020,108.0,60,3.0,57000.0,1964
5021,146.0,62,4.0,68000.0,1962
5022,97.0,3,3.0,193000.0,2021
5023,130.0,48,4.0,102000.0,1976
5024,88.0,18,2.0,135000.0,2006
5025,118.0,17,3.0,182000.0,2007
5026,144.0,1,4.0,268000.0,2023
5027,125.0,16,3.0,191000.0,2008
5028,99.0,35,3.0,113000.0,1989
5029,109.0,32,3.0,125000.0,1992
5030,101.0,3,3.0,198000.0,2021
5031,126.0,20,4.0,184000.0,2004
5032,112.0,58,3.0,63000.0,1966
5033,94.0,53,3.0,63000.0,1971
5034,134.0,59,4.0,72000.0,1965
5035,121.0,27,3.0,160000.0,1997
5036,121.0,1,3.0,240000.0,2023
5037,114.0,46,3.0,99000.0,1978
5038,156.0,1,4.0,296000.0,2023
5039,144.0,6,4.0,255000.0,2018
5040,124.0,13,3.0,215000.0,2011
5041,99.0,35,3.0,113000.0,1989
5042,118.0,37,3.0,127000.0,1987
5043,101.0,46,3.0,88000.0,1978
5044,109.0,26,3.0,148000.0,1998
5045,165.0,40,5.0,157000.0,1984
5046,100.0,64,3.0,43000.0,1960
5047,102.0,32,3.0,123000.0,1992
5048,121.0,69,3.0,36000.0,1955
5049,90.0,9,3.0,149000.0,2015
5050,106.0,30,3.0,125000.0,1994
5051,124.0,9,3.0,212000.0,2015
5052,109.0,13,3.0,177000.0,2011
5053,103.0,70,3.0,28000.0,1954
5054,111.0,73,3.0,22000.0,1951
5055,117.0,22,3.0,172000.0,2002
5056,83.0,17,2.0,135000.0,2007
5057,131.0,43,4.0,123000.0,1981
5058,113.0,68,3.0,35000.0,1956
5059,120.0,56,3.0,71000.0,1968
5060,135.0,18,4.0,209000.0,2006
5061,132.0,73,4.0,27000.0,1951
5062,131.0,38,4.0,140000.0,1986
5063,106.0,15,3.0,170000.0,2009
5064,105.0,65,3.0,42000.0,1959
5065,82.0,54,2.0,54000.0,1970
5066,110.0,10,3.0,190000.0,2014
5067,153.0,44,4.0,135000.0,1980
5068,124.0,60,3.0,62000.0,1964
5069,129.0,68,4.0,41000.0,1956
5070,157.0,29,4.0,195000.0,1995
5071,110.0,30,3.0,135000.0,1994
5072,105.0,26,3.0,139000.0,1998
5073,107.0,29,3.0,141000.0,1995
5074,134.0,37,4.0,139000.0,1987
5075,125.0,34,3.0,143000.0,1990
5076,121.0,74,3.0,21000.0,1950
5077,111.0,27,3.0,145000.0,1997
5078,143.0,68,4.0,46000.0,1956
5079,109.0,15,3.0,183000.0,2009
5080,118.0,62,3.0,54000.0,1962
5081,127.0,10,4.0,216000.0,2014
5082,118.0,58,3.0,66000.0,1966
5083,134.0,2,4.0,245000.0,2022
5084,128.0,13,4.0,214000.0,2011
5085,134.0,40,4.0,133000.0,1984
5086,113.0,24,3.0,164000.0,2000
5087,121.0,73,3.0,25000.0,1951
5088,149.0,40,4.0,146000.0,1984
5089,97.0,23,3.0,129000.0,2001
5090,146.0,60,4.0,75000.0,1964
5091,63.0,52,2.0,48000.0,1972
5092,146.0,47,4.0,121000.0,1977
5093,93.0,7,3.0,165000.0,2017
5094,111.0,72,3.0,25000.0,1952
5095,135.0,23,4.0,186000.0,2001
5096,123.0,8,3.0,221000.0,2016
5097,143.0,4,4.0,250000.0,2020
5098,105.0,10,3.0,181000.0,2014
5099,77.0,6,2.0,146000.0,2018
5100,169.0,57,5.0,97000.0,1967
5101,123.0,69,3.0,37000.0,1955
5102,98.0,13,3.0,166000.0,2011
5103,117.0,15,3.0,191000.0,2009
5104,97.0,18,3.0,146000.0,2006
5105,129.0,56,4.0,76000.0,1968
5106,116.0,11,3.0,192000.0,2013
5107,125.0,62,3.0,61000.0,1962
5108,117.0,15,3.0,181000.0,2009
5109,138.0,60,4.0,71000.0,1964
5110,109.0,11,3.0,178000.0,2013
5111,149.0,19,4.0,218000.0,2005
5112,123.0,46,3.0,103000.0,1978
5113,71.0,48,2.0,60000.0,1976
5114,131.0,53,4.0,90000.0,1971
5115,130.0,35,4.0,145000.0,1989
5116,118.0,24,3.0,164000.0,2000
5117,138.0,40,4.0,139000.0,1984
5118,93.0,61,3.0,47000.0,1963
5119,129.0,64,4.0,54000.0,1960
5120,133.0,19,4.0,193000.0,2005
5121,139.0,54,4.0,91000.0,1970
5122,97.0,37,3.0,110000.0,1987
5123,156.0,12,4.0,249000.0,2012
5124,110.0,9,3.0,186000.0,2015
5125,117.0,20,3.0,175000.0,2004
5126,104.0,60,3.0,55000.0,1964
5127,146.0,29,4.0,181000.0,1995
5128,143.0,35,4.0,158000.0,1989
5129,143.0,6,4.0,253000.0,2018
5130,150.0,27,4.0,194000.0,1997
5131,152.0,57,4.0,87000.0,1967
5132,126.0,56,4.0,75000.0,1968
5133,116.0,32,3.0,138000.0,1992
5134,138.0,9,4.0,227000.0,2015
5135,134.0,40,4.0,134000.0,1984
5136,148.0,39,4.0,149000.0,1985
5137,113.0,4,3.0,208000.0,2020
5138,127.0,63,4.0,60000.0,1961
5139,139.0,30,4.0,168000.0,1994
5140,148.0,39,4.0,150000.0,1985
5141,129.0,57,4.0,74000.0,1967
5142,114.0,57,3.0,66000.0,1967
5143,118.0,3,3.0,224000.0,2021
5144,123.0,55,3.0,79000.0,1969
5145,116.0,24,3.0,173000.0,2000
5146,146.0,37,4.0,151000.0,1987
5147,120.0,11,3.0,201000.0,2013
5148,124.0,65,3.0,46000.0,1959
5149,123.0,29,3.0,152000.0,1995
5150,127.0,1,4.0,235000.0,2023
5151,127.0,48,4.0,100000.0,1976
5152,139.0,43,4.0,126000.0,1981
5153,123.0,63,3.0,55000.0,1961
5154,111.0,2,3.0,217000.0,2022
5155,140.0,12,4.0,229000.0,2012
5156,133.0,74,4.0,23000.0,1950
5157,100.0,3,3.0,195000.0,2021
5158,116.0,24,3.0,160000.0,2000
5159,138.0,14,4.0,220000.0,2010
5160,99.0,44,3.0,88000.0,1980
5161,141.0,29,4.0,169000.0,1995
5162,123.0,15,3.0,195000.0,2009
5163,152.0,56,4.0,90000.0,1968
5164,99.0,70,3.0,29000.0,1954
5165,140.0,46,4.0,118000.0,1978
5166,90.0,23,3.0,132000.0,2001
5167,104.0,28,3.0,139000.0,1996
5168,119.0,40,3.0,124000.0,1984
5169,139.0,55,4.0,87000.0,1969
5170,120.0,43,3.0,108000.0,1981
5171,120.0,42,3.0,114000.0,1982
5172,147.0,47,4.0,119000.0,1977
5173,106.0,4,3.0,197000.0,2020
5174,101.0,26,3.0,142000.0,1998
5175,87.0,36,2.0,99000.0,1988
5176,111.0,11,3.0,194000.0,2013
5177,101.0,35,3.0,111000.0,1989
5178,176.0,72,5.0,38000.0,1952
5179,101.0,56,3.0,62000.0,1968
5180,120.0,25,3.0,166000.0,1999
5181,114.0,48,3.0,92000.0,1976
5182,127.0,52,4.0,88000.0,1972
5183,103.0,36,3.0,113000.0,1988
5184,110.0,64,3.0,45000.0,1960
5185,139.0,26,4.0,187000.0,1998
5186,123.0,31,3.0,149000.0,1993
5187,121.0,67,3.0,40000.0,1957
5188,118.0,55,3.0,77000.0,1969
5189,104.0,38,3.0,106000.0,1986
5190,97.0,57,3.0,60000.0,1967
5191,112.0,58,3.0,63000.0,1966
5192,131.0,9,4.0,232000.0,2015
5193,111.0,18,3.0,174000.0,2006
5194,113.0,46,3.0,93000.0,1978
5195,117.0,6,3.0,209000.0,2018
5196,109.0,70,3.0,30000.0,1954
5197,101.0,25,3.0,143000.0,1999
5198,131.0,22,4.0,189000.0,2002
5199,99.0,50,3.0,76000.0,1974
5200,81.0,50,2.0,64000.0,1974
5201,123.0,51,3.0,90000.0,1973
5202,135.0,23,4.0,186000.0,2001
5203,142.0,53,4.0,96000.0,1971
5204,137.0,73,4.0,27000.0,1951
5205,151.0,31,4.0,174000.0,1993
5206,99.0,24,3.0,143000.0,2000
5207,92.0,43,3.0,88000.0,1981
5208,94.0,46,3.0,81000.0,1978
5209,91.0,3,3.0,178000.0,2021
5210,122.0,27,3.0,163000.0,1997
5211,127.0,24,4.0,175000.0,2000
5212,129.0,9,4.0,221000.0,2015
5213,118.0,62,3.0,56000.0,1962
5214,153.0,53,4.0,102000.0,1971
5215,130.0,3,4.0,244000.0,2021
5216,93.0,39,3.0,101000.0,1985
5217,89.0,46,2.0,77000.0,1978
5218,140.0,55,4.0,86000.0,1969
5219,142.0,46,4.0,118000.0,1978
5220,139.0,43,4.0,128000.0,1981
5221,145.0,23,4.0,197000.0,2001
5222,112.0,40,3.0,112000.0,1984
5223,132.0,18,4.0,200000.0,2006
5224,126.0,72,4.0,28000.0,1952
5225,108.0,67,3.0,38000.0,1957
5226,151.0,4,4.0,274000.0,2020
5227,113.0,71,3.0,28000.0,1953
5228,136.0,33,4.0,156000.0,1991
5229,115.0,71,3.0,30000.0,1953
5230,112.0,47,3.0,91000.0,1977
5231,118.0,6,3.0,209000.0,2018
5232,124.0,18,3.0,187000.0,2006
5233,84.0,64,2.0,36000.0,1960
5234,109.0,5,3.0,213000.0,2019
5235,143.0,31,4.0,168000.0,1993
5236,118.0,64,3.0,51000.0,1960
5237,90.0,41,3.0,93000.0,1983
5238,118.0,9,3.0,207000.0,2015
5239,77.0,38,2.0,90000.0,1986
5240,118.0,45,3.0,104000.0,1979
5241,118.0,14,3.0,199000.0,2010
5242,123.0,17,3.0,190000.0,2007
5243,119.0,56,3.0,72000.0,1968
5244,128.0,61,4.0,65000.0,1963
5245,104.0,45,3.0,91000.0,1979
5246,141.0,41,4.0,138000.0,1983
5247,89.0,38,2.0,93000.0,1986
5248,103.0,6,3.0,194000.0,2018
5249,113.0,67,3.0,39000.0,1957
5250,138.0,45,4.0,118000.0,1979
5251,76.0,24,2.0,107000.0,2000
5252,114.0,44,3.0,101000.0,1980
5253,128.0,53,4.0,87000.0,1971
5254,128.0,41,4.0,126000.0,1983
5255,138.0,53,4.0,97000.0,1971
5256,102.0,24,3.0,144000.0,2000
5257,139.0,59,4.0,73000.0,1965
5258,114.0,10,3.0,205000.0,2014
5259,128.0,13,4.0,214000.0,2011
5260,121.0,21,3.0,179000.0,2003
5261,125.0,50,3.0,93000.0,1974
5262,152.0,3,4.0,282000.0,2021
5263,131.0,56,4.0,80000.0,1968
5264,107.0,44,3.0,94000.0,1980
5265,123.0,17,3.0,191000.0,2007
5266,108.0,9,3.0,197000.0,2015
5267,149.0,25,4.0,199000.0,1999
5268,99.0,63,3.0,46000.0,1961
5269,121.0,57,3.0,72000.0,1967
5270,171.0,65,5.0,66000.0,1959
5271,120.0,56,3.0,72000.0,1968
5272,127.0,20,4.0,185000.0,2004
5273,120.0,5,3.0,227000.0,2019
5274,111.0,60,3.0,57000.0,1964
5275,61.0,31,2.0,76000.0,1993
5276,95.0,73,3.0,20000.0,1951
5277,109.0,11,3.0,193000.0,2013
5278,114.0,42,3.0,109000.0,1982
5279,98.0,38,3.0,101000.0,1986
5280,130.0,46,4.0,109000.0,1978
5281,109.0,4,3.0,200000.0,2020
5282,83.0,26,2.0,110000.0,1998
5283,119.0,61,3.0,58000.0,1963
5284,125.0,33,3.0,150000.0,1991
5285,128.0,17,4.0,194000.0,2007
5286,129.0,32,4.0,150000.0,1992
5287,118.0,25,3.0,158000.0,1999
5288,155.0,33,4.0,175000.0,1991
5289,138.0,16,4.0,212000.0,2008
5290,102.0,42,3.0,99000.0,1982
5291,116.0,16,3.0,179000.0,2008
5292,121.0,48,3.0,98000.0,1976
5293,102.0,35,3.0,116000.0,1989
5294,148.0,49,4.0,111000.0,1975
5295,112.0,1,3.0,212000.0,2023
5296,160.0,10,4.0,266000.0,2014
5297,68.0,33,2.0,86000.0,1991
5298,102.0,67,3.0,35000.0,1957
5299,86.0,23,2.0,129000.0,2001
5300,97.0,67,3.0,34000.0,1957
5301,140.0,3,4.0,262000.0,2021
5302,106.0,12,3.0,181000.0,2012
5303,102.0,48,3.0,83000.0,1976
5304,121.0,30,3.0,149000.0,1994
5305,140.0,74,4.0,23000.0,1950
5306,90.0,56,3.0,58000.0,1968
5307,88.0,23,2.0,126000.0,2001
5308,108.0,39,3.0,113000.0,1985
5309,143.0,16,4.0,224000.0,2008
5310,134.0,11,4.0,226000.0,2013
5311,87.0,40,2.0,95000.0,1984
5312,112.0,65,3.0,43000.0,1959
5313,134.0,31,4.0,159000.0,1993
5314,118.0,65,3.0,46000.0,1959
5315,109.0,23,3.0,150000.0,2001
5316,113.0,2,3.0,212000.0,2022
5317,140.0,36,4.0,153000.0,1988
5318,132.0,68,4.0,43000.0,1956
5319,132.0,6,4.0,237000.0,2018
5320,116.0,64,3.0,48000.0,1960
5321,114.0,30,3.0,136000.0,1994
5322,80.0,73,2.0,17000.0,1951
5323,177.0,11,5.0,290000.0,2013
5324,116.0,63,3.0,52000.0,1961
5325,148.0,55,4.0,93000.0,1969
5326,80.0,57,2.0,47000.0,1967
5327,134.0,56,4.0,82000.0,1968
5328,96.0,51,3.0,71000.0,1973
5329,123.0,62,3.0,59000.0,1962
5330,128.0,26,4.0,165000.0,1998
5331,103.0,61,3.0,51000.0,1963
5332,117.0,1,3.0,226000.0,2023
5333,119.0,72,3.0,27000.0,1952
5334,118.0,10,3.0,204000.0,2014
5335,110.0,68,3.0,36000.0,1956
5336,98.0,71,3.0,26000.0,1953
5337,103.0,12,3.0,175000.0,2012
5338,136.0,53,4.0,89000.0,1971
5339,122.0,69,3.0,37000.0,1955
5340,111.0,25,3.0,151000.0,1999
5341,80.0,33,2.0,97000.0,1991
5342,117.0,44,3.0,105000.0,1980
5343,118.0,45,3.0,107000.0,1979
5344,129.0,23,4.0,182000.0,2001
5345,110.0,61,3.0,54000.0,1963
5346,106.0,18,3.0,162000.0,2006
5347,97.0,17,3.0,157000.0,2007
5348,95.0,7,3.0,180000.0,2017
5349,128.0,65,4.0,51000.0,1959
5350,108.0,42,3.0,99000.0,1982
5351,105.0,21,3.0,151000.0,2003
5352,116.0,52,3.0,85000.0,1972
5353,149.0,20,4.0,216000.0,2004
5354,112.0,18,3.0,170000.0,2006
5355,95.0,36,3.0,107000.0,1988
5356,128.0,46,4.0,112000.0,1978
5357,89.0,57,2.0,53000.0,1967
5358,156.0,69,4.0,44000.0,1955
5359,119.0,32,3.0,140000.0,1992
5360,120.0,57,3.0,67000.0,1967
5361,127.0,2,4.0,240000.0,2022
5362,92.0,72,3.0,22000.0,1952
5363,100.0,56,3.0,62000.0,1968
5364,130.0,34,4.0,150000.0,1990
5365,108.0,46,3.0,95000.0,1978
5366,145.0,36,4.0,155000.0,1988
5367,76.0,58,2.0,50000.0,1966
5368,106.0,48,3.0,85000.0,1976
5369,115.0,26,3.0,156000.0,1998
5370,82.0,61,2.0,40000.0,1963
5371,105.0,70,3.0,29000.0,1954
5372,128.0,9,4.0,220000.0,2015
5373,97.0,23,3.0,139000.0,2001
5374,113.0,61,3.0,57000.0,1963
5375,115.0,29,3.0,152000.0,1995
5376,132.0,55,4.0,82000.0,1969
5377,131.0,53,4.0,90000.0,1971
5378,120.0,15,3.0,193000.0,2009
5379,119.0,57,3.0,72000.0,1967
5380,108.0,39,3.0,106000.0,1985
5381,123.0,52,3.0,88000.0,1972
5382,135.0,13,4.0,214000.0,2011
5383,90.0,39,3.0,96000.0,1985
5384,107.0,10,3.0,185000.0,2014
5385,126.0,33,4.0,144000.0,1991
5386,58.0,68,2.0,21000.0,1956
5387,89.0,71,2.0,22000.0,1953
5388,117.0,23,3.0,164000.0,2001
5389,98.0,25,3.0,131000.0,1999
5390,103.0,29,3.0,127000.0,1995
5391,122.0,43,3.0,106000.0,1981
5392,149.0,30,4.0,179000.0,1994
5393,117.0,70,3.0,31000.0,1954
5394,74.0,8,2.0,139000.0,2016
5395,143.0,21,4.0,206000.0,2003
5396,126.0,44,4.0,111000.0,1980
5397,142.0,62,4.0,66000.0,1962
5398,152.0,8,4.0,260000.0,2016
5399,130.0,48,4.0,106000.0,1976
5400,95.0,28,3.0,126000.0,1996
5401,111.0,11,3.0,193000.0,2013
5402,136.0,11,4.0,225000.0,2013
5403,104.0,57,3.0,59000.0,1967
5404,105.0,57,3.0,62000.0,1967
5405,131.0,2,4.0,244000.0,2022
5406,97.0,47,3.0,83000.0,1977
5407,109.0,67,3.0,40000.0,1957
5408,124.0,20,3.0,184000.0,2004
5409,134.0,2,4.0,254000.0,2022
5410,120.0,4,3.0,218000.0,2020
5411,134.0,37,4.0,143000.0,1987
5412,99.0,39,3.0,99000.0,1985
5413,121.0,61,3.0,56000.0,1963
5414,109.0,17,3.0,172000.0,2007
5415,102.0,50,3.0,78000.0,1974
5416,114.0,64,3.0,46000.0,1960
5417,84.0,24,2.0,112000.0,2000
5418,115.0,42,3.0,111000.0,1982
5419,133.0,24,4.0,181000.0,2000
5420,146.0,69,4.0,44000.0,1955
5421,114.0,58,3.0,65000.0,1966
5422,99.0,49,3.0,81000.0,1975
5423,176.0,64,5.0,71000.0,1960
5424,116.0,66,3.0,42000.0,1958
5425,110.0,10,3.0,196000.0,2014
5426,119.0,60,3.0,60000.0,1964
5427,129.0,39,4.0,131000.0,1985
5428,88.0,73,2.0,18000.0,1951
5429,121.0,19,3.0,182000.0,2005
5430,143.0,44,4.0,127000.0,1980
5431,114.0,39,3.0,117000.0,1985
5432,140.0,54,4.0,89000.0,1970
5433,117.0,9,3.0,206000.0,2015
5434,118.0,24,3.0,157000.0,2000
5435,129.0,56,4.0,78000.0,1968
5436,126.0,62,4.0,57000.0,1962
5437,102.0,2,3.0,199000.0,2022
5438,123.0,49,3.0,97000.0,1975
5439,107.0,58,3.0,62000.0,1966
5440,132.0,55,4.0,82000.0,1969
5441,81.0,65,2.0,34000.0,1959
5442,84.0,38,2.0,89000.0,1986
5443,133.0,66,4.0,50000.0,1958
5444,118.0,64,3.0,50000.0,1960
5445,122.0,44,3.0,110000.0,1980
5446,139.0,62,4.0,65000.0,1962
5447,128.0,60,4.0,67000.0,1964
5448,125.0,62,3.0,58000.0,1962
5449,108.0,53,3.0,75000.0,1971
5450,116.0,3,3.0,215000.0,2021
5451,101.0,10,3.0,175000.0,2014
5452,66.0,50,2.0,57000.0,1974
5453,141.0,51,4.0,98000.0,1973
5454,130.0,17,4.0,203000.0,2007
5455,114.0,70,3.0,30000.0,1954
5456,117.0,30,3.0,144000.0,1994
5457,116.0,73,3.0,23000.0,1951
5458,134.0,53,4.0,88000.0,1971
5459,83.0,18,2.0,135000.0,2006
5460,109.0,34,3.0,126000.0,1990
5461,102.0,45,3.0,89000.0,1979
5462,102.0,56,3.0,66000.0,1968
5463,108.0,51,3.0,76000.0,1973
5464,137.0,34,4.0,154000.0,1990
5465,144.0,10,4.0,239000.0,2014
5466,109.0,74,3.0,20000.0,1950
5467,162.0,48,5.0,131000.0,1976
5468,132.0,57,4.0,75000.0,1967
5469,107.0,42,3.0,103000.0,1982
5470,114.0,5,3.0,205000.0,2019
5471,104.0,14,3.0,177000.0,2010
5472,127.0,4,4.0,244000.0,2020
5473,132.0,2,4.0,263000.0,2022
5474,142.0,58,4.0,76000.0,1966
5475,85.0,21,2.0,123000.0,2003
5476,108.0,31,3.0,130000.0,1993
5477,82.0,73,2.0,18000.0,1951
5478,104.0,54,3.0,69000.0,1970
5479,122.0,44,3.0,111000.0,1980
5480,111.0,22,3.0,160000.0,2002
5481,144.0,66,4.0,54000.0,1958
5482,113.0,35,3.0,122000.0,1989
5483,123.0,33,3.0,145000.0,1991
5484,131.0,45,4.0,113000.0,1979
5485,108.0,53,3.0,74000.0,1971
5486,108.0,45,3.0,94000.0,1979
5487,102.0,72,3.0,24000.0,1952
5488,126.0,46,4.0,105000.0,1978
5489,100.0,67,3.0,37000.0,1957
5490,94.0,74,3.0,17000.0,1950
5491,104.0,44,3.0,94000.0,1980
5492,151.0,41,4.0,141000.0,1983
5493,108.0,38,3.0,116000.0,1986
5494,135.0,63,4.0,57000.0,1961
5495,120.0,3,3.0,231000.0,2021
5496,103.0,29,3.0,127000.0,1995
5497,128.0,12,4.0,206000.0,2012
5498,131.0,21,4.0,192000.0,2003
5499,98.0,32,3.0,117000.0,1992
5500,100.0,20,3.0,153000.0,2004
5501,94.0,55,3.0,63000.0,1969
5502,128.0,19,4.0,188000.0,2005
5503,104.0,65,3.0,42000.0,1959
5504,102.0,43,3.0,92000.0,1981
5505,115.0,74,3.0,21000.0,1950
