n,X,Y
3220,x2,y1
3221,x2,y1
3222,x2,y1
3223,x2,y1
3224,x2,y1
3225,x2,y1
3226,x2,y1
3227,x2,y1
3228,x2,y1
3229,x2,y1
3230,x2,y1
3231,x2,y1
3232,x2,y1
3233,x2,y1
3234,x2,y1
3235,x2,y1
3236,x2,y1
3237,x2,y1
3238,x2,y1
3239,x2,y1
3240,x2,y1
3241,x2,y1
3242,x2,y1
3243,x2,y1
3244,x2,y1
3245,x2,y1
3246,x2,y1
3247,x2,y1
3248,x2,y1
3249,x2,y1
3250,x2,y1
3251,x2,y1
3252,x2,y1
3253,x2,y1
3254,x2,y1
3255,x2,y1
3256,x2,y1
3257,x2,y1
3258,x2,y1
3259,x2,y1
3260,x2,y1
3261,x2,y1
3262,x2,y1
3263,x2,y1
3264,x2,y1
3265,x2,y1
3266,x2,y1
3267,x2,y1
3268,x2,y1
3269,x2,y1
3270,x2,y1
3271,x2,y1
3272,x2,y1
3273,x2,y1
3274,x2,y1
3275,x2,y1
3276,x2,y1
3277,x2,y1
3278,x2,y1
3279,x2,y1
3280,x2,y1
3281,x2,y1
3282,x2,y1
3283,x2,y1
3284,x2,y1
3285,x2,y1
3286,x2,y1
3287,x2,y1
3288,x2,y1
3289,x2,y1
3290,x2,y1
3291,x2,y1
3292,x2,y1
3293,x2,y1
3294,x2,y1
3295,x2,y1
3296,x2,y1
3297,x2,y1
3298,x2,y1
3299,x2,y1
3300,x2,y1
3301,x2,y1
3302,x2,y1
3303,x2,y1
3304,x2,y1
3305,x2,y1
3306,x2,y1
3307,x2,y1
3308,x2,y1
3309,x2,y1
3310,x2,y1
3311,x2,y1
3312,x2,y1
3313,x2,y1
3314,x2,y1
3315,x2,y1
3316,x2,y1
3317,x2,y1
3318,x2,y1
3319,x2,y1
3320,x2,y1
3321,x2,y1
3322,x2,y1
3323,x2,y1
3324,x2,y1
3325,x2,y1
3326,x2,y1
3327,x2,y1
3328,x2,y1
3329,x2,y1
3330,x2,y1
3331,x2,y1
3332,x2,y1
3333,x2,y1
3334,x2,y1
3335,x2,y1
3336,x2,y1
3337,x2,y1
3338,x2,y1
3339,x2,y1
3340,x2,y1
3341,x2,y1
3342,x2,y1
3343,x2,y1
3344,x2,y1
3345,x2,y1
3346,x2,y1
3347,x2,y1
3348,x2,y1
3349,x2,y1
3350,x2,y1
3351,x2,y1
3352,x2,y1
3353,x2,y1
3354,x2,y1
3355,x2,y1
3356,x2,y1
3357,x2,y1
3358,x2,y1
3359,x2,y1
3360,x2,y1
3361,x2,y1
3362,x2,y1
3363,x2,y1
3364,x2,y1
3365,x2,y1
3366,x2,y1
3367,x2,y1
3368,x2,y1
3369,x2,y1
3370,x2,y1
3371,x2,y1
3372,x2,y1
3373,x2,y1
3374,x2,y1
3375,x2,y1
3376,x2,y1
3377,x2,y1
3378,x2,y1
3379,x2,y1
3380,x2,y1
3381,x2,y1
3382,x2,y1
3383,x2,y1
3384,x2,y1
3385,x2,y1
3386,x2,y1
3387,x2,y1
3388,x2,y1
3389,x2,y1
3390,x2,y1
3391,x2,y1
3392,x2,y1
3393,x2,y1
3394,x2,y1
3395,x2,y1
3396,x2,y1
3397,x2,y1
3398,x2,y1
3399,x2,y1
3400,x2,y1
3401,x2,y1
3402,x2,y1
3403,x2,y1
3404,x2,y1
3405,x2,y1
3406,x2,y1
3407,x2,y1
3408,x2,y1
3409,x2,y1
3410,x2,y1
3411,x2,y1
3412,x2,y1
3413,x2,y1
3414,x2,y1
3415,x2,y1
3416,x2,y1
3417,x2,y1
3418,x2,y1
3419,x2,y1
3420,x2,y1
3421,x2,y1
3422,x2,y1
3423,x2,y1
3424,x2,y1
3425,x2,y1
3426,x2,y1
3427,x2,y1
3428,x2,y1
3429,x2,y1
3430,x2,y1
3431,x2,y1
3432,x2,y1
3433,x2,y1
3434,x2,y1
3435,x2,y1
3436,x2,y1
3437,x2,y1
3438,x2,y1
3439,x2,y1
3440,x2,y1
3441,x2,y1
3442,x2,y1
3443,x2,y1
3444,x2,y1
3445,x2,y1
3446,x2,y1
3447,x2,y1
3448,x2,y1
3449,x2,y1
3450,x2,y1
3451,x2,y1
3452,x2,y1
3453,x2,y1
3454,x2,y1
3455,x2,y1
3456,x2,y1
3457,x2,y1
3458,x2,y1
3459,x2,y1
3460,x2,y1
3461,x2,y1
3462,x2,y1
3463,x2,y1
3464,x2,y1
3465,x2,y1
3466,x2,y1
3467,x2,y1
3468,x2,y1
3469,x2,y1
3470,x2,y1
3471,x2,y1
3472,x2,y1
3473,x2,y1
3474,x2,y1
3475,x2,y1
3476,x2,y1
3477,x2,y1
3478,x2,y1
3479,x2,y1
3480,x2,y1
3481,x2,y1
3482,x2,y1
3483,x2,y1
3484,x2,y1
3485,x2,y1
3486,x2,y1
3487,x2,y1
3488,x2,y1
3489,x2,y1
3490,x2,y1
3491,x2,y1
3492,x2,y1
3493,x2,y1
3494,x2,y1
3495,x2,y1
3496,x2,y1
3497,x2,y1
3498,x2,y1
3499,x2,y1
3500,x2,y1
3501,x2,y1
3502,x2,y1
3503,x2,y1
3504,x2,y1
3505,x2,y1
3506,x2,y1
3507,x2,y1
3508,x2,y1
3509,x2,y1
3510,x2,y1
3511,x2,y1
3512,x2,y1
3513,x2,y1
3514,x2,y1
3515,x2,y1
3516,x2,y1
3517,x2,y1
3518,x2,y1
3519,x2,y1
3520,x2,y1
3521,x2,y1
3522,x2,y1
3523,x2,y1
3524,x2,y1
3525,x2,y1
3526,x2,y1
3527,x2,y1
3528,x2,y1
3529,x2,y1
3530,x2,y1
3531,x2,y1
3532,x2,y1
3533,x2,y1
3534,x2,y1
3535,x2,y1
3536,x2,y1
3537,x2,y1
3538,x2,y1
3539,x2,y1
3540,x2,y1
3541,x2,y1
3542,x2,y1
3543,x2,y1
3544,x2,y1
3545,x2,y1
3546,x2,y1
3547,x2,y1
3548,x2,y1
3549,x2,y1
3550,x2,y1
3551,x2,y1
3552,x2,y1
3553,x2,y1
3554,x2,y1
3555,x2,y1
3556,x2,y1
3557,x2,y1
3558,x2,y1
3559,x2,y1
3560,x2,y1
3561,x2,y1
3562,x2,y1
3563,x2,y1
3564,x2,y1
3565,x2,y1
3566,x2,y1
3567,x2,y1
3568,x2,y1
3569,x2,y1
3570,x2,y1
3571,x2,y1
3572,x2,y1
3573,x2,y1
3574,x2,y1
3575,x2,y1
3576,x2,y1
3577,x2,y1
3578,x2,y1
3579,x2,y1
3580,x2,y1
3581,x2,y1
3582,x2,y1
3583,x2,y1
3584,x2,y1
3585,x2,y1
3586,x2,y1
3587,x2,y1
3588,x2,y1
3589,x2,y1
3590,x2,y1
3591,x2,y1
3592,x2,y1
3593,x2,y1
3594,x2,y1
3595,x2,y1
3596,x2,y1
3597,x2,y1
3598,x2,y1
3599,x2,y1
3600,x2,y1
3601,x2,y1
3602,x2,y1
3603,x2,y1
3604,x2,y1
3605,x2,y1
3606,x2,y1
3607,x2,y1
3608,x2,y1
3609,x2,y1
3610,x2,y1
3611,x2,y1
3612,x2,y1
3613,x2,y1
3614,x2,y1
3615,x2,y1
3616,x2,y1
3617,x2,y1
3618,x2,y1
3619,x2,y1
3620,x2,y1
3621,x2,y1
3622,x2,y1
3623,x2,y1
3624,x2,y1
3625,x2,y1
3626,x2,y1
3627,x2,y1
3628,x2,y1
3629,x2,y1
3630,x2,y1
3631,x2,y1
3632,x2,y1
3633,x2,y1
3634,x2,y1
3635,x2,y1
3636,x2,y1
3637,x2,y1
3638,x2,y1
3639,x2,y1
3640,x2,y1
3641,x2,y1
3642,x2,y1
3643,x2,y1
3644,x2,y1
3645,x2,y1
3646,x2,y1
3647,x2,y1
3648,x2,y1
3649,x2,y1
3650,x2,y1
3651,x2,y1
3652,x2,y1
3653,x2,y1
3654,x2,y1
3655,x2,y1
3656,x2,y1
3657,x2,y1
3658,x2,y1
3659,x2,y1
3660,x2,y1
3661,x2,y1
3662,x2,y1
3663,x2,y1
3664,x2,y1
3665,x2,y1
3666,x2,y1
3667,x2,y1
3668,x2,y1
3669,x2,y1
3670,x2,y1
3671,x2,y1
3672,x2,y1
3673,x2,y1
3674,x2,y1
3675,x2,y1
3676,x2,y1
3677,x2,y1
3678,x2,y1
3679,x2,y1
3680,x2,y1
3681,x2,y1
3682,x2,y1
3683,x2,y1
3684,x2,y1
3685,x2,y1
3686,x2,y1
3687,x2,y1
3688,x2,y1
3689,x2,y1
3690,x2,y1
3691,x2,y1
3692,x2,y1
3693,x2,y1
3694,x2,y1
3695,x2,y1
3696,x2,y1
3697,x2,y1
3698,x2,y1
3699,x2,y1
3700,x2,y1
3701,x2,y1
3702,x2,y1
3703,x2,y1
3704,x2,y1
3705,x2,y1
3706,x2,y1
3707,x2,y1
3708,x2,y1
3709,x2,y1
3710,x2,y1
3711,x2,y1
3712,x2,y1
3713,x2,y1
3714,x2,y1
3715,x2,y1
3716,x2,y1
3717,x2,y1
3718,x2,y1
3719,x2,y1
3720,x2,y1
3721,x2,y1
3722,x2,y1
3723,x2,y1
3724,x2,y1
3725,x2,y1
3726,x2,y1
3727,x2,y1
3728,x2,y1
3729,x2,y1
3730,x2,y1
3731,x2,y1
3732,x2,y1
3733,x2,y1
3734,x2,y1
3735,x2,y1
3736,x2,y1
3737,x2,y1
3738,x2,y1
3739,x2,y1
3740,x2,y1
3741,x2,y1
3742,x2,y1
3743,x2,y1
3744,x2,y1
3745,x2,y1
3746,x2,y1
3747,x2,y1
3748,x2,y1
3749,x2,y1
3750,x2,y1
3751,x2,y1
3752,x2,y1
3753,x2,y1
3754,x2,y1
3755,x2,y1
3756,x2,y1
3757,x2,y1
3758,x2,y1
3759,x2,y1
3760,x2,y1
3761,x2,y1
3762,x2,y1
3763,x2,y1
3764,x2,y1
3765,x2,y1
3766,x2,y1
3767,x2,y1
3768,x2,y1
3769,x2,y1
3770,x2,y1
3771,x2,y1
3772,x2,y1
3773,x2,y1
3774,x2,y1
3775,x2,y1
3776,x2,y1
3777,x2,y1
3778,x2,y1
3779,x2,y1
3780,x2,y1
3781,x2,y1
3782,x2,y1
3783,x2,y1
3784,x2,y1
3785,x2,y1
3786,x2,y1
3787,x2,y1
3788,x2,y1
3789,x2,y1
3790,x2,y1
3791,x2,y1
3792,x2,y1
3793,x2,y1
3794,x2,y1
3795,x2,y1
3796,x2,y1
3797,x2,y1
3798,x2,y1
3799,x2,y1
3800,x2,y1
3801,x2,y1
3802,x2,y1
3803,x2,y1
3804,x2,y1
3805,x2,y1
3806,x2,y1
3807,x2,y1
3808,x2,y1
3809,x2,y1
3810,x2,y1
3811,x2,y1
3812,x2,y1
3813,x2,y1
3814,x2,y1
3815,x2,y1
3816,x2,y1
3817,x2,y1
3818,x2,y1
3819,x2,y1
3820,x2,y1
3821,x2,y1
3822,x2,y1
3823,x2,y1
3824,x2,y1
3825,x2,y1
3826,x2,y1
3827,x2,y1
3828,x2,y1
3829,x2,y1
3830,x2,y1
3831,x2,y1
3832,x2,y1
3833,x2,y1
3834,x2,y1
3835,x2,y1
3836,x2,y1
3837,x2,y1
3838,x2,y1
3839,x2,y1
3840,x2,y1
3841,x2,y1
3842,x2,y1
3843,x2,y1
3844,x2,y1
3845,x2,y1
3846,x2,y1
3847,x2,y1
3848,x2,y1
3849,x2,y1
3850,x2,y1
3851,x2,y1
3852,x2,y1
3853,x2,y1
3854,x2,y1
3855,x2,y1
3856,x2,y1
3857,x2,y1
3858,x2,y1
3859,x2,y1
3860,x2,y1
3861,x2,y1
3862,x2,y1
3863,x2,y1
3864,x2,y1
3865,x2,y1
3866,x2,y1
3867,x2,y1
3868,x2,y1
3869,x2,y1
3870,x2,y1
3871,x2,y1
3872,x2,y1
3873,x2,y1
3874,x2,y1
3875,x2,y1
3876,x2,y1
3877,x2,y1
3878,x2,y1
3879,x2,y1
3880,x2,y1
3881,x2,y1
3882,x2,y1
3883,x2,y1
3884,x2,y1
3885,x2,y1
3886,x2,y1
3887,x2,y1
3888,x2,y1
3889,x2,y1
3890,x2,y1
3891,x2,y1
3892,x2,y1
3893,x2,y1
3894,x2,y1
3895,x2,y1
3896,x2,y1
3897,x2,y1
3898,x2,y1
3899,x2,y1
3900,x2,y1
3901,x2,y1
3902,x2,y1
3903,x2,y1
3904,x2,y1
3905,x2,y1
3906,x2,y1
3907,x2,y1
3908,x2,y1
3909,x2,y1
3910,x2,y1
3911,x2,y1
3912,x2,y1
3913,x2,y1
3914,x2,y1
3915,x2,y1
3916,x2,y1
3917,x2,y1
3918,x2,y1
3919,x2,y1
3920,x2,y1
3921,x2,y1
3922,x2,y1
3923,x2,y1
3924,x2,y1
3925,x2,y1
3926,x2,y1
3927,x2,y1
3928,x2,y1
3929,x2,y1
3930,x2,y1
3931,x2,y1
3932,x2,y1
3933,x2,y1
3934,x2,y1
3935,x2,y1
3936,x2,y1
3937,x2,y1
3938,x2,y1
3939,x2,y1
3940,x2,y1
3941,x2,y1
3942,x2,y1
3943,x2,y1
3944,x2,y1
3945,x2,y1
3946,x2,y1
3947,x2,y1
3948,x2,y1
3949,x2,y1
3950,x2,y1
3951,x2,y1
3952,x2,y1
3953,x2,y1
3954,x2,y1
3955,x2,y1
3956,x2,y1
3957,x2,y1
3958,x2,y1
3959,x2,y1
3960,x2,y1
3961,x2,y1
3962,x2,y1
3963,x2,y1
3964,x2,y1
3965,x2,y1
3966,x2,y1
3967,x2,y1
3968,x2,y1
3969,x2,y1
3970,x2,y1
3971,x2,y1
3972,x2,y1
3973,x2,y1
3974,x2,y1
3975,x2,y1
3976,x2,y1
3977,x2,y1
3978,x2,y1
3979,x2,y1
3980,x2,y1
3981,x2,y1
3982,x2,y1
3983,x2,y1
3984,x2,y1
3985,x2,y1
3986,x2,y1
3987,x2,y1
3988,x2,y1
3989,x2,y1
3990,x2,y1
3991,x2,y1
3992,x2,y1
3993,x2,y1
3994,x2,y1
3995,x2,y1
3996,x2,y1
3997,x2,y1
3998,x2,y1
3999,x2,y1
4000,x2,y1
4001,x2,y1
4002,x2,y1
4003,x2,y1
4004,x2,y1
4005,x2,y1
4006,x2,y1
4007,x2,y1
4008,x2,y1
4009,x2,y1
4010,x2,y1
4011,x2,y1
4012,x2,y1
4013,x2,y1
4014,x2,y1
4015,x2,y1
4016,x2,y1
4017,x2,y1
4018,x2,y1
4019,x2,y1
4020,x2,y1
4021,x2,y1
4022,x2,y1
4023,x2,y1
4024,x2,y1
4025,x2,y1
4026,x2,y1
4027,x2,y1
4028,x2,y1
4029,x2,y1
4030,x2,y1
4031,x2,y1
4032,x2,y1
4033,x2,y1
4034,x2,y1
4035,x2,y1
4036,x2,y1
4037,x2,y1
4038,x2,y1
4039,x2,y1
4040,x2,y1
4041,x2,y1
4042,x2,y1
4043,x2,y1
4044,x2,y1
4045,x2,y1
4046,x2,y1
4047,x2,y1
4048,x2,y1
4049,x2,y1
4050,x2,y1
4051,x2,y1
4052,x2,y1
4053,x2,y1
4054,x2,y1
4055,x2,y1
4056,x2,y1
4057,x2,y1
4058,x2,y1
4059,x2,y1
4060,x2,y1
4061,x2,y1
4062,x2,y1
4063,x2,y1
4064,x2,y1
4065,x2,y1
4066,x2,y1
4067,x2,y1
4068,x2,y1
4069,x2,y1
4070,x2,y1
4071,x2,y1
4072,x2,y1
4073,x2,y1
4074,x2,y1
4075,x2,y1
4076,x2,y1
4077,x2,y1
4078,x2,y1
4079,x2,y1
4080,x2,y1
4081,x2,y1
4082,x2,y1
4083,x2,y1
4084,x2,y1
4085,x2,y1
4086,x2,y1
4087,x2,y1
4088,x2,y1
4089,x2,y1
4090,x2,y1
4091,x2,y1
4092,x2,y1
4093,x2,y1
4094,x2,y1
4095,x2,y1
4096,x2,y1
4097,x2,y1
4098,x2,y1
4099,x2,y1
4100,x2,y1
4101,x2,y1
4102,x2,y1
4103,x2,y1
4104,x2,y1
4105,x2,y1
4106,x2,y1
4107,x2,y1
4108,x2,y1
4109,x2,y1
4110,x2,y1
4111,x2,y1
4112,x2,y1
4113,x2,y1
4114,x2,y1
4115,x2,y1
4116,x2,y1
4117,x2,y1
4118,x2,y1
4119,x2,y1
4120,x2,y1
4121,x2,y1
4122,x2,y1
4123,x2,y1
4124,x2,y1
4125,x2,y1
4126,x2,y1
4127,x2,y1
4128,x2,y1
4129,x2,y1
4130,x2,y1
4131,x2,y1
4132,x2,y1
4133,x2,y1
4134,x2,y1
4135,x2,y1
4136,x2,y1
4137,x2,y1
4138,x2,y1
4139,x2,y1
4140,x2,y1
4141,x2,y1
4142,x2,y1
4143,x2,y1
4144,x2,y1
4145,x2,y1
4146,x2,y1
4147,x2,y1
4148,x2,y1
4149,x2,y1
4150,x2,y1
4151,x2,y1
4152,x2,y1
4153,x2,y1
4154,x2,y1
4155,x2,y1
4156,x2,y1
4157,x2,y1
4158,x2,y1
4159,x2,y1
4160,x2,y1
4161,x2,y1
4162,x2,y1
4163,x2,y1
4164,x2,y1
4165,x2,y1
4166,x2,y1
4167,x2,y1
4168,x2,y1
4169,x2,y1
4170,x2,y1
4171,x2,y1
4172,x2,y1
4173,x2,y1
4174,x2,y1
4175,x2,y1
4176,x2,y1
4177,x2,y1
4178,x2,y1
4179,x2,y1
4180,x2,y1
4181,x2,y1
4182,x2,y1
4183,x2,y1
4184,x2,y1
4185,x2,y1
4186,x2,y1
4187,x2,y1
4188,x2,y1
4189,x2,y1
4190,x2,y1
4191,x2,y1
4192,x2,y1
4193,x2,y1
4194,x2,y1
4195,x2,y1
4196,x2,y1
4197,x2,y1
4198,x2,y1
4199,x2,y1
4200,x2,y1
4201,x2,y1
4202,x2,y1
4203,x2,y1
4204,x2,y1
4205,x2,y1
4206,x2,y1
4207,x2,y1
4208,x2,y1
4209,x2,y1
4210,x2,y1
4211,x2,y1
4212,x2,y1
4213,x2,y1
4214,x2,y1
4215,x2,y1
4216,x2,y1
4217,x2,y1
4218,x2,y1
4219,x2,y1
4220,x2,y1
4221,x2,y1
4222,x2,y1
4223,x2,y1
4224,x2,y1
4225,x2,y1
4226,x2,y1
4227,x2,y1
4228,x2,y1
4229,x2,y1
4230,x2,y1
4231,x2,y1
4232,x2,y1
4233,x2,y1
4234,x2,y1
4235,x2,y1
4236,x2,y1
4237,x2,y1
4238,x2,y1
4239,x2,y1
4240,x2,y1
4241,x2,y1
4242,x2,y1
4243,x2,y1
4244,x2,y1
4245,x2,y1
4246,x2,y1
4247,x2,y1
4248,x2,y1
4249,x2,y1
4250,x2,y1
4251,x2,y1
4252,x2,y1
4253,x2,y1
4254,x2,y1
4255,x2,y1
4256,x2,y1
4257,x2,y1
4258,x2,y1
4259,x2,y1
4260,x2,y1
4261,x2,y1
4262,x2,y1
4263,x2,y1
4264,x2,y1
4265,x2,y1
4266,x2,y1
4267,x2,y1
4268,x2,y1
4269,x2,y1
4270,x2,y1
4271,x2,y1
4272,x2,y1
4273,x2,y1
4274,x2,y1
4275,x2,y1
4276,x2,y1
4277,x2,y1
4278,x2,y1
4279,x2,y1
4280,x2,y1
4281,x2,y1
4282,x2,y1
4283,x2,y1
4284,x2,y1
4285,x2,y1
4286,x2,y1
4287,x2,y1
4288,x2,y1
4289,x2,y1
4290,x2,y1
4291,x2,y1
4292,x2,y1
4293,x2,y1
4294,x2,y1
4295,x2,y1
4296,x2,y1
4297,x2,y1
4298,x2,y1
4299,x2,y1
4300,x2,y1
4301,x2,y1
4302,x2,y1
4303,x2,y1
4304,x2,y1
4305,x2,y1
4306,x2,y1
4307,x2,y1
4308,x2,y1
4309,x2,y1
4310,x2,y1
4311,x2,y1
4312,x2,y1
4313,x2,y1
4314,x2,y1
4315,x2,y1
4316,x2,y1
4317,x2,y1
4318,x2,y1
4319,x2,y1
4320,x2,y1
4321,x2,y1
4322,x2,y1
4323,x2,y1
4324,x2,y1
4325,x2,y1
4326,x2,y1
4327,x2,y1
4328,x2,y1
4329,x2,y1
4330,x2,y1
4331,x2,y1
4332,x2,y1
4333,x2,y1
4334,x2,y1
4335,x2,y1
4336,x2,y1
4337,x2,y1
4338,x2,y1
4339,x2,y1
4340,x2,y1
4341,x2,y1
4342,x2,y1
4343,x2,y1
4344,x2,y1
4345,x2,y1
4346,x2,y1
4347,x2,y1
4348,x2,y1
4349,x2,y1
4350,x2,y1
4351,x2,y1
4352,x2,y1
4353,x2,y1
4354,x2,y1
4355,x2,y1
4356,x2,y1
4357,x2,y1
4358,x2,y1
4359,x2,y1
4360,x2,y1
4361,x2,y1
4362,x2,y1
4363,x2,y1
4364,x2,y1
4365,x2,y1
4366,x2,y1
4367,x2,y1
4368,x2,y1
4369,x2,y1
4370,x2,y1
4371,x2,y1
4372,x2,y1
4373,x2,y1
4374,x2,y1
4375,x2,y1
4376,x2,y1
4377,x2,y1
4378,x2,y1
4379,x2,y1
4380,x2,y1
4381,x2,y1
4382,x2,y1
4383,x2,y1
4384,x2,y1
4385,x2,y1
4386,x2,y1
4387,x2,y1
4388,x2,y1
4389,x2,y1
4390,x2,y1
4391,x2,y1
4392,x2,y1
4393,x2,y1
4394,x2,y1
4395,x2,y1
4396,x2,y1
4397,x2,y1
4398,x2,y1
4399,x2,y1
4400,x2,y1
4401,x2,y1
4402,x2,y1
4403,x2,y1
4404,x2,y1
4405,x2,y1
4406,x2,y1
4407,x2,y1
4408,x2,y1
4409,x2,y1
4410,x2,y1
4411,x2,y1
4412,x2,y1
4413,x2,y1
4414,x2,y1
4415,x2,y1
4416,x2,y1
4417,x2,y1
4418,x2,y1
4419,x2,y1
4420,x2,y1
4421,x2,y1
4422,x2,y1
4423,x2,y1
4424,x2,y1
4425,x2,y1
4426,x2,y1
4427,x2,y1
4428,x2,y1
4429,x2,y1
4430,x2,y1
4431,x2,y1
4432,x2,y1
4433,x2,y1
4434,x2,y1
4435,x2,y1
4436,x2,y1
4437,x2,y1
4438,x2,y1
4439,x2,y1
4440,x2,y1
4441,x2,y1
4442,x2,y1
4443,x2,y1
4444,x2,y1
4445,x2,y1
4446,x2,y1
4447,x2,y1
4448,x2,y1
4449,x2,y1
4450,x2,y1
4451,x2,y1
4452,x2,y1
4453,x2,y1
4454,x2,y1
4455,x2,y1
4456,x2,y1
4457,x2,y1
4458,x2,y1
4459,x2,y1
4460,x2,y1
4461,x2,y1
4462,x2,y1
4463,x2,y1
4464,x2,y1
4465,x2,y1
4466,x2,y1
4467,x2,y1
4468,x2,y1
4469,x2,y1
4470,x2,y1
4471,x2,y1
4472,x2,y1
4473,x2,y1
4474,x2,y1
4475,x2,y1
4476,x2,y1
4477,x2,y1
4478,x2,y1
4479,x2,y1
4480,x2,y1
4481,x2,y1
4482,x2,y1
4483,x2,y1
4484,x2,y1
4485,x2,y1
4486,x2,y1
4487,x2,y1
4488,x2,y1
4489,x2,y1
4490,x2,y1
4491,x2,y1
4492,x2,y1
4493,x2,y1
4494,x2,y1
4495,x2,y1
4496,x2,y1
4497,x2,y1
4498,x2,y1
4499,x2,y1
4500,x2,y1
4501,x2,y1
4502,x2,y1
4503,x2,y1
4504,x2,y1
4505,x2,y1
4506,x2,y1
4507,x2,y1
4508,x2,y1
4509,x2,y1
4510,x2,y1
4511,x2,y1
4512,x2,y1
4513,x2,y2
4514,x2,y2
4515,x2,y2
4516,x2,y2
4517,x2,y2
4518,x2,y2
4519,x2,y2
4520,x2,y2
4521,x2,y2
4522,x2,y2
4523,x2,y2
4524,x2,y2
4525,x2,y2
4526,x2,y2
4527,x2,y2
4528,x2,y2
4529,x2,y2
4530,x2,y2
4531,x2,y2
4532,x2,y2
4533,x2,y2
4534,x2,y2
4535,x2,y2
4536,x2,y2
4537,x2,y2
4538,x2,y2
4539,x2,y2
4540,x2,y2
4541,x2,y2
4542,x2,y2
4543,x2,y2
4544,x2,y2
4545,x2,y2
4546,x2,y2
4547,x2,y2
4548,x2,y2
4549,x2,y2
4550,x2,y2
4551,x2,y2
4552,x2,y2
4553,x2,y2
4554,x2,y2
4555,x2,y2
4556,x2,y2
4557,x2,y2
4558,x2,y2
4559,x2,y2
4560,x2,y2
4561,x2,y2
4562,x2,y2
4563,x2,y2
4564,x2,y2
4565,x2,y2
4566,x2,y2
4567,x2,y2
4568,x2,y2
4569,x2,y2
4570,x2,y2
4571,x2,y2
4572,x2,y2
4573,x2,y2
4574,x2,y2
4575,x2,y2
4576,x2,y2
4577,x2,y2
4578,x2,y2
4579,x2,y2
4580,x2,y2
4581,x2,y2
4582,x2,y2
4583,x2,y2
4584,x2,y2
4585,x2,y2
4586,x2,y2
4587,x2,y2
4588,x2,y2
4589,x2,y2
4590,x2,y2
4591,x2,y2
4592,x2,y2
4593,x2,y2
4594,x2,y2
4595,x2,y2
4596,x2,y2
4597,x2,y2
4598,x2,y2
4599,x2,y2
4600,x2,y2
4601,x2,y2
4602,x2,y2
4603,x2,y2
4604,x2,y2
4605,x2,y2
4606,x2,y2
4607,x2,y2
4608,x2,y2
4609,x2,y2
4610,x2,y2
4611,x2,y2
4612,x2,y2
4613,x2,y2
4614,x2,y2
4615,x2,y2
4616,x2,y2
4617,x2,y2
4618,x2,y2
4619,x2,y2
4620,x2,y2
4621,x2,y2
4622,x2,y2
4623,x2,y2
4624,x2,y2
4625,x2,y2
4626,x2,y2
4627,x2,y2
4628,x2,y2
4629,x2,y2
4630,x2,y2
4631,x2,y2
4632,x2,y2
4633,x2,y2
4634,x2,y2
4635,x2,y2
4636,x2,y2
4637,x2,y2
4638,x2,y2
4639,x2,y2
4640,x2,y2
4641,x2,y2
4642,x2,y2
4643,x2,y2
4644,x2,y2
4645,x2,y2
4646,x2,y2
4647,x2,y2
4648,x2,y2
4649,x2,y2
4650,x2,y2
4651,x2,y2
4652,x2,y2
4653,x2,y2
4654,x2,y2
4655,x2,y2
4656,x2,y2
4657,x2,y2
4658,x2,y2
4659,x2,y2
4660,x2,y2
4661,x2,y2
4662,x2,y2
4663,x2,y2
4664,x2,y2
4665,x2,y2
4666,x2,y2
4667,x2,y2
4668,x2,y2
4669,x2,y2
4670,x2,y2
4671,x2,y2
4672,x2,y2
4673,x2,y2
4674,x2,y2
4675,x2,y2
4676,x2,y2
4677,x2,y2
4678,x2,y2
4679,x2,y2
4680,x2,y2
4681,x2,y2
4682,x2,y2
4683,x2,y2
4684,x2,y2
4685,x2,y2
4686,x2,y2
4687,x2,y2
4688,x2,y2
4689,x2,y2
4690,x2,y2
4691,x2,y2
4692,x2,y2
4693,x2,y2
4694,x2,y2
4695,x2,y2
4696,x2,y2
4697,x2,y2
4698,x2,y2
4699,x2,y2
4700,x2,y2
4701,x2,y2
4702,x2,y2
4703,x2,y2
4704,x2,y2
4705,x2,y2
4706,x2,y2
4707,x2,y2
4708,x2,y2
4709,x2,y2
4710,x2,y2
4711,x2,y2
4712,x2,y2
4713,x2,y2
4714,x2,y2
4715,x2,y2
4716,x2,y2
4717,x2,y2
4718,x2,y2
4719,x2,y2
4720,x2,y2
4721,x2,y2
4722,x2,y2
4723,x2,y2
4724,x2,y2
4725,x2,y2
4726,x2,y2
4727,x2,y2
4728,x2,y2
4729,x2,y2
4730,x2,y2
4731,x2,y2
4732,x2,y2
4733,x2,y2
4734,x2,y2
4735,x2,y2
4736,x2,y2
4737,x2,y2
4738,x2,y2
4739,x2,y2
4740,x2,y2
4741,x2,y2
4742,x2,y2
4743,x2,y2
4744,x2,y2
4745,x2,y2
4746,x2,y2
4747,x2,y2
4748,x2,y2
4749,x2,y2
4750,x2,y2
4751,x2,y2
4752,x2,y2
4753,x2,y2
4754,x2,y2
4755,x2,y2
4756,x2,y2
4757,x2,y2
4758,x2,y2
4759,x2,y2
4760,x2,y2
4761,x2,y2
4762,x2,y2
4763,x2,y2
4764,x2,y2
4765,x2,y2
4766,x2,y2
4767,x2,y2
4768,x2,y2
4769,x2,y2
4770,x2,y2
4771,x2,y2
4772,x2,y2
4773,x2,y2
