n,X,Y
3220,x1,y2
3221,x1,y2
3222,x1,y2
3223,x1,y2
3224,x1,y2
3225,x1,y2
3226,x1,y2
3227,x1,y2
3228,x1,y2
3229,x1,y2
3230,x1,y2
3231,x1,y2
3232,x1,y2
3233,x1,y2
3234,x1,y2
3235,x1,y2
3236,x1,y2
3237,x1,y2
3238,x1,y2
3239,x1,y2
3240,x1,y2
3241,x1,y2
3242,x1,y2
3243,x1,y2
3244,x1,y2
3245,x1,y3
3246,x1,y3
3247,x1,y3
3248,x1,y3
3249,x1,y3
3250,x1,y3
3251,x1,y3
3252,x1,y3
3253,x1,y3
3254,x1,y3
3255,x1,y3
3256,x1,y3
3257,x1,y3
3258,x1,y3
3259,x1,y3
3260,x1,y3
3261,x1,y3
3262,x1,y3
3263,x1,y3
3264,x1,y3
3265,x1,y3
3266,x1,y3
3267,x1,y3
3268,x1,y3
3269,x1,y3
3270,x1,y3
3271,x1,y3
3272,x1,y3
3273,x1,y3
3274,x1,y3
3275,x1,y3
3276,x1,y3
3277,x1,y3
3278,x1,y3
3279,x1,y3
3280,x1,y3
3281,x1,y3
3282,x1,y3
3283,x1,y3
3284,x1,y3
3285,x1,y3
3286,x1,y3
3287,x1,y3
3288,x1,y3
3289,x1,y3
3290,x1,y3
3291,x1,y3
3292,x1,y3
3293,x1,y3
3294,x1,y3
3295,x1,y3
3296,x1,y3
3297,x1,y3
3298,x1,y3
3299,x1,y3
3300,x1,y3
3301,x1,y3
3302,x1,y3
3303,x1,y3
3304,x1,y3
3305,x1,y3
3306,x1,y3
3307,x1,y3
3308,x1,y3
3309,x1,y3
3310,x1,y3
3311,x1,y3
3312,x1,y3
3313,x1,y3
3314,x1,y3
3315,x1,y3
3316,x1,y3
3317,x1,y3
3318,x1,y3
3319,x1,y3
3320,x1,y3
3321,x1,y3
3322,x1,y3
3323,x1,y3
3324,x1,y3
3325,x1,y3
3326,x1,y3
3327,x1,y3
3328,x1,y3
3329,x1,y3
3330,x1,y3
3331,x1,y3
3332,x1,y3
3333,x1,y3
3334,x1,y3
3335,x1,y3
3336,x1,y3
3337,x1,y3
3338,x1,y3
3339,x1,y3
3340,x1,y3
3341,x1,y3
3342,x1,y3
3343,x1,y3
3344,x1,y3
3345,x1,y3
3346,x1,y3
3347,x1,y3
3348,x1,y3
3349,x1,y3
3350,x1,y3
3351,x1,y3
3352,x1,y3
3353,x1,y3
3354,x1,y3
3355,x1,y3
3356,x1,y3
3357,x1,y3
3358,x1,y3
3359,x1,y3
3360,x1,y3
3361,x1,y3
3362,x1,y3
3363,x1,y3
3364,x1,y3
3365,x1,y3
3366,x1,y3
3367,x1,y3
3368,x1,y3
3369,x1,y3
3370,x1,y3
3371,x1,y3
3372,x1,y3
3373,x1,y3
3374,x1,y3
3375,x1,y3
3376,x1,y3
3377,x1,y3
3378,x1,y3
3379,x1,y3
3380,x1,y3
3381,x1,y3
3382,x1,y3
3383,x1,y3
3384,x1,y3
3385,x1,y3
3386,x1,y3
3387,x1,y3
3388,x1,y3
3389,x1,y3
3390,x1,y3
3391,x1,y3
3392,x1,y3
3393,x1,y3
3394,x1,y3
3395,x1,y3
3396,x1,y3
3397,x1,y3
3398,x1,y3
3399,x1,y3
3400,x1,y3
3401,x1,y3
3402,x1,y3
3403,x1,y3
3404,x1,y3
3405,x1,y3
3406,x1,y3
3407,x1,y3
3408,x1,y3
3409,x1,y3
3410,x1,y3
3411,x1,y3
3412,x1,y3
3413,x1,y3
3414,x1,y3
3415,x1,y3
3416,x1,y3
3417,x1,y3
3418,x1,y3
3419,x1,y3
3420,x1,y3
3421,x1,y3
3422,x1,y3
3423,x1,y3
3424,x1,y3
3425,x1,y3
3426,x1,y3
3427,x1,y3
3428,x1,y3
3429,x1,y3
3430,x1,y3
3431,x1,y3
3432,x1,y3
3433,x1,y3
3434,x1,y3
3435,x1,y3
3436,x1,y3
3437,x1,y3
3438,x1,y3
3439,x1,y3
3440,x1,y3
3441,x1,y3
3442,x1,y3
3443,x1,y3
3444,x1,y3
3445,x1,y3
3446,x1,y3
3447,x1,y3
3448,x1,y3
3449,x1,y3
3450,x1,y3
3451,x1,y3
3452,x1,y3
3453,x1,y3
3454,x1,y3
3455,x1,y3
3456,x1,y3
3457,x1,y3
3458,x1,y3
3459,x1,y3
3460,x1,y3
3461,x1,y3
3462,x1,y3
3463,x1,y3
3464,x1,y3
3465,x1,y3
3466,x1,y3
3467,x1,y3
3468,x1,y3
3469,x1,y3
3470,x1,y3
3471,x1,y3
3472,x1,y3
3473,x1,y3
3474,x1,y3
3475,x1,y3
3476,x1,y3
3477,x1,y3
3478,x1,y3
3479,x1,y3
3480,x1,y3
3481,x1,y3
3482,x1,y3
3483,x1,y3
3484,x1,y3
3485,x1,y3
3486,x1,y3
3487,x1,y3
3488,x1,y3
3489,x1,y3
3490,x1,y3
3491,x1,y3
3492,x1,y3
3493,x1,y3
3494,x1,y3
3495,x1,y3
3496,x1,y3
3497,x1,y3
3498,x1,y3
3499,x1,y3
3500,x1,y3
3501,x1,y3
3502,x1,y3
3503,x1,y3
3504,x1,y3
3505,x1,y3
3506,x1,y3
3507,x1,y3
3508,x1,y3
3509,x1,y3
3510,x1,y3
3511,x1,y3
3512,x1,y3
3513,x1,y3
3514,x1,y3
3515,x1,y3
3516,x1,y3
3517,x1,y3
3518,x1,y3
3519,x1,y3
3520,x1,y3
3521,x1,y3
3522,x1,y3
3523,x1,y3
3524,x1,y3
3525,x1,y3
3526,x1,y3
3527,x1,y3
3528,x1,y3
3529,x1,y3
3530,x1,y3
3531,x1,y3
3532,x1,y3
3533,x1,y3
3534,x1,y3
3535,x1,y3
3536,x1,y3
3537,x1,y3
3538,x1,y3
3539,x1,y3
3540,x1,y3
3541,x1,y3
3542,x1,y3
3543,x1,y3
3544,x1,y3
3545,x1,y3
3546,x1,y3
3547,x1,y3
3548,x1,y3
3549,x1,y3
3550,x1,y3
3551,x1,y3
3552,x1,y3
3553,x1,y3
3554,x1,y3
3555,x1,y3
3556,x1,y3
3557,x1,y3
3558,x1,y3
3559,x1,y3
3560,x1,y3
3561,x1,y3
3562,x1,y3
3563,x1,y3
3564,x1,y3
3565,x1,y3
3566,x1,y3
3567,x1,y3
3568,x1,y3
3569,x1,y3
3570,x1,y3
3571,x1,y3
3572,x1,y3
3573,x1,y3
3574,x1,y3
3575,x1,y3
3576,x1,y3
3577,x1,y3
3578,x1,y3
3579,x1,y3
3580,x1,y3
3581,x1,y3
3582,x1,y3
3583,x1,y3
3584,x1,y3
3585,x1,y3
3586,x1,y3
3587,x1,y3
3588,x1,y3
3589,x1,y3
3590,x1,y3
3591,x1,y3
3592,x1,y3
3593,x1,y3
3594,x1,y3
3595,x1,y3
3596,x1,y3
3597,x1,y3
3598,x1,y3
3599,x1,y3
3600,x1,y3
3601,x1,y3
3602,x1,y3
3603,x1,y3
3604,x1,y3
3605,x1,y3
3606,x1,y3
3607,x1,y3
3608,x1,y3
3609,x1,y3
3610,x1,y3
3611,x1,y3
3612,x1,y3
3613,x1,y3
3614,x1,y3
3615,x1,y3
3616,x1,y3
3617,x1,y3
3618,x1,y3
3619,x1,y3
3620,x1,y3
3621,x1,y3
3622,x1,y3
3623,x1,y3
3624,x1,y3
3625,x1,y3
3626,x1,y3
3627,x1,y3
3628,x1,y3
3629,x1,y3
3630,x1,y3
3631,x1,y3
3632,x1,y3
3633,x1,y3
3634,x1,y3
3635,x1,y3
3636,x1,y3
3637,x1,y3
3638,x1,y3
3639,x1,y3
3640,x1,y3
3641,x1,y3
3642,x1,y3
3643,x1,y3
3644,x1,y3
3645,x1,y3
3646,x1,y3
3647,x1,y3
3648,x1,y3
3649,x1,y3
3650,x1,y3
3651,x1,y3
3652,x1,y3
3653,x1,y3
3654,x1,y3
3655,x1,y3
3656,x1,y3
3657,x1,y3
3658,x1,y3
3659,x1,y3
3660,x1,y3
3661,x1,y3
3662,x1,y3
3663,x1,y3
3664,x1,y3
3665,x1,y3
3666,x1,y3
3667,x1,y3
3668,x1,y3
3669,x1,y3
3670,x1,y3
3671,x1,y3
3672,x1,y3
3673,x1,y3
3674,x1,y3
3675,x1,y3
3676,x1,y3
3677,x1,y3
3678,x1,y3
3679,x1,y3
3680,x1,y3
3681,x1,y3
3682,x1,y3
3683,x1,y3
3684,x1,y3
3685,x1,y3
3686,x1,y3
3687,x1,y3
3688,x1,y3
3689,x1,y3
3690,x1,y3
3691,x1,y3
3692,x1,y3
3693,x1,y3
3694,x1,y3
3695,x1,y3
3696,x1,y3
3697,x1,y3
3698,x1,y3
3699,x1,y3
3700,x1,y3
3701,x1,y3
3702,x1,y3
3703,x1,y3
3704,x1,y3
3705,x1,y3
3706,x1,y3
3707,x1,y3
3708,x1,y3
3709,x1,y3
3710,x1,y3
3711,x1,y3
3712,x1,y3
3713,x1,y3
3714,x1,y3
3715,x1,y3
3716,x1,y3
3717,x1,y3
3718,x1,y3
3719,x1,y3
3720,x1,y3
3721,x1,y3
3722,x1,y3
3723,x1,y3
3724,x1,y3
3725,x1,y3
3726,x1,y3
3727,x1,y3
3728,x1,y3
3729,x1,y3
3730,x1,y3
3731,x1,y3
3732,x1,y3
3733,x1,y3
3734,x1,y3
3735,x1,y3
3736,x1,y3
3737,x1,y3
3738,x1,y3
3739,x1,y3
3740,x1,y3
3741,x1,y3
3742,x1,y3
3743,x1,y3
3744,x1,y3
3745,x1,y3
3746,x1,y3
3747,x1,y3
3748,x1,y3
3749,x1,y3
3750,x1,y3
3751,x1,y3
3752,x1,y3
3753,x1,y3
3754,x1,y3
3755,x1,y3
3756,x1,y3
3757,x1,y3
3758,x1,y3
3759,x1,y3
3760,x1,y3
3761,x1,y3
3762,x1,y3
3763,x1,y3
3764,x1,y3
3765,x1,y3
3766,x1,y3
3767,x1,y3
3768,x1,y3
3769,x1,y3
3770,x1,y3
3771,x1,y3
3772,x1,y3
3773,x1,y3
3774,x1,y3
3775,x1,y3
3776,x1,y3
3777,x1,y3
3778,x1,y3
3779,x1,y3
3780,x1,y3
3781,x1,y3
3782,x1,y3
3783,x1,y3
3784,x1,y3
3785,x2,y1
3786,x2,y1
3787,x2,y1
3788,x2,y1
3789,x2,y1
3790,x2,y1
3791,x2,y1
3792,x2,y1
3793,x2,y1
3794,x2,y1
3795,x2,y1
3796,x2,y1
3797,x2,y1
3798,x2,y1
3799,x2,y1
3800,x2,y1
3801,x2,y1
3802,x2,y1
3803,x2,y1
3804,x2,y1
3805,x2,y1
3806,x2,y1
3807,x2,y1
3808,x2,y1
3809,x2,y1
3810,x2,y1
3811,x2,y1
3812,x2,y1
3813,x2,y1
3814,x2,y1
3815,x2,y1
3816,x2,y1
3817,x2,y1
3818,x2,y1
3819,x2,y1
3820,x2,y1
3821,x2,y1
3822,x2,y1
3823,x2,y1
3824,x2,y1
3825,x2,y1
3826,x2,y1
3827,x2,y1
3828,x2,y1
3829,x2,y1
3830,x2,y1
3831,x2,y1
3832,x2,y1
3833,x2,y1
3834,x2,y1
3835,x2,y1
3836,x2,y1
3837,x2,y1
3838,x2,y1
3839,x2,y1
3840,x2,y1
3841,x2,y1
3842,x2,y1
3843,x2,y1
3844,x2,y1
3845,x2,y1
3846,x2,y1
3847,x2,y1
3848,x2,y1
3849,x2,y1
3850,x2,y1
3851,x2,y1
3852,x2,y1
3853,x2,y1
3854,x2,y1
3855,x2,y1
3856,x2,y1
3857,x2,y1
3858,x2,y1
3859,x2,y1
3860,x2,y1
3861,x2,y1
3862,x2,y1
3863,x2,y1
3864,x2,y1
3865,x2,y1
3866,x2,y1
3867,x2,y1
3868,x2,y1
3869,x2,y1
3870,x2,y1
3871,x2,y1
3872,x2,y1
3873,x2,y1
3874,x2,y1
3875,x2,y1
3876,x2,y1
3877,x2,y1
3878,x2,y1
3879,x2,y1
3880,x2,y1
3881,x2,y1
3882,x2,y1
3883,x2,y1
3884,x2,y1
3885,x2,y1
3886,x2,y1
3887,x2,y1
3888,x2,y1
3889,x2,y1
3890,x2,y1
3891,x2,y1
3892,x2,y1
3893,x2,y1
3894,x2,y1
3895,x2,y1
3896,x2,y1
3897,x2,y1
3898,x2,y1
3899,x2,y1
3900,x2,y1
3901,x2,y1
3902,x2,y1
3903,x2,y1
3904,x2,y1
3905,x2,y1
3906,x2,y1
3907,x2,y1
3908,x2,y1
3909,x2,y1
3910,x2,y1
3911,x2,y1
3912,x2,y1
3913,x2,y1
3914,x2,y1
3915,x2,y1
3916,x2,y1
3917,x2,y1
3918,x2,y1
3919,x2,y1
3920,x2,y1
3921,x2,y1
3922,x2,y1
3923,x2,y1
3924,x2,y1
3925,x2,y1
3926,x2,y1
3927,x2,y1
3928,x2,y1
3929,x2,y1
3930,x2,y1
3931,x2,y1
3932,x2,y1
3933,x2,y1
3934,x2,y1
3935,x2,y1
3936,x2,y1
3937,x2,y1
3938,x2,y1
3939,x2,y1
3940,x2,y1
3941,x2,y1
3942,x2,y1
3943,x2,y1
3944,x2,y1
3945,x2,y1
3946,x2,y1
3947,x2,y1
3948,x2,y1
3949,x2,y1
3950,x2,y1
3951,x2,y1
3952,x2,y1
3953,x2,y1
3954,x2,y1
3955,x2,y1
3956,x2,y1
3957,x2,y1
3958,x2,y1
3959,x2,y1
3960,x2,y1
3961,x2,y1
3962,x2,y1
3963,x2,y1
3964,x2,y1
3965,x2,y1
3966,x2,y1
3967,x2,y1
3968,x2,y1
3969,x2,y1
3970,x2,y1
3971,x2,y1
3972,x2,y1
3973,x2,y1
3974,x2,y1
3975,x2,y1
3976,x2,y1
3977,x2,y1
3978,x2,y1
3979,x2,y1
3980,x2,y1
3981,x2,y1
3982,x2,y1
3983,x2,y1
3984,x2,y1
3985,x2,y1
3986,x2,y1
3987,x2,y1
3988,x2,y1
3989,x2,y1
3990,x2,y1
3991,x2,y1
3992,x2,y1
3993,x2,y1
3994,x2,y1
3995,x2,y1
3996,x2,y1
3997,x2,y1
3998,x2,y1
3999,x2,y1
4000,x2,y1
4001,x2,y1
4002,x2,y1
4003,x2,y1
4004,x2,y1
4005,x2,y1
4006,x2,y1
4007,x2,y1
4008,x2,y1
4009,x2,y1
4010,x2,y1
4011,x2,y1
4012,x2,y1
4013,x2,y1
4014,x2,y1
4015,x2,y1
4016,x2,y1
4017,x2,y1
4018,x2,y1
4019,x2,y1
4020,x2,y1
4021,x2,y1
4022,x2,y1
4023,x2,y1
4024,x2,y1
4025,x2,y1
4026,x2,y1
4027,x2,y1
4028,x2,y1
4029,x2,y1
4030,x2,y1
4031,x2,y1
4032,x2,y1
4033,x2,y1
4034,x2,y1
4035,x2,y1
4036,x2,y1
4037,x2,y1
4038,x2,y1
4039,x2,y1
4040,x2,y1
4041,x2,y1
4042,x2,y1
4043,x2,y1
4044,x2,y1
4045,x2,y1
4046,x2,y1
4047,x2,y1
4048,x2,y1
4049,x2,y1
4050,x2,y1
4051,x2,y1
4052,x2,y1
4053,x2,y1
4054,x2,y1
4055,x2,y1
4056,x2,y1
4057,x2,y1
4058,x2,y1
4059,x2,y1
4060,x2,y1
4061,x2,y1
4062,x2,y1
4063,x2,y1
4064,x2,y1
4065,x2,y1
4066,x2,y1
4067,x2,y1
4068,x2,y1
4069,x2,y1
4070,x2,y1
4071,x2,y1
4072,x2,y1
4073,x2,y1
4074,x2,y1
4075,x2,y1
4076,x2,y1
4077,x2,y1
4078,x2,y1
4079,x2,y1
4080,x2,y1
4081,x2,y1
4082,x2,y1
4083,x2,y1
4084,x2,y1
4085,x2,y1
4086,x2,y1
4087,x2,y1
4088,x2,y1
4089,x2,y1
4090,x2,y1
4091,x2,y1
4092,x2,y1
4093,x2,y1
4094,x2,y1
4095,x2,y1
4096,x2,y1
4097,x2,y1
4098,x2,y1
4099,x2,y1
4100,x2,y1
4101,x2,y1
4102,x2,y1
4103,x2,y1
4104,x2,y1
4105,x2,y1
4106,x2,y1
4107,x2,y1
4108,x2,y1
4109,x2,y1
4110,x2,y1
4111,x2,y1
4112,x2,y1
4113,x2,y1
4114,x2,y1
4115,x2,y1
4116,x2,y1
4117,x2,y1
4118,x2,y1
4119,x2,y1
4120,x2,y1
4121,x2,y1
4122,x2,y1
4123,x2,y1
4124,x2,y1
4125,x2,y1
4126,x2,y1
4127,x2,y1
4128,x2,y1
4129,x2,y1
4130,x2,y1
4131,x2,y1
4132,x2,y1
4133,x2,y1
4134,x2,y1
4135,x2,y1
4136,x2,y1
4137,x2,y1
4138,x2,y1
4139,x2,y1
4140,x2,y1
4141,x2,y1
4142,x2,y1
4143,x2,y1
4144,x2,y1
4145,x2,y1
4146,x2,y1
4147,x2,y1
4148,x2,y1
4149,x2,y1
4150,x2,y1
4151,x2,y1
4152,x2,y1
4153,x2,y1
4154,x2,y1
4155,x2,y1
4156,x2,y1
4157,x2,y1
4158,x2,y1
4159,x2,y1
4160,x2,y1
4161,x2,y1
4162,x2,y1
4163,x2,y1
4164,x2,y1
4165,x2,y1
4166,x2,y1
4167,x2,y1
4168,x2,y1
4169,x2,y1
4170,x2,y1
4171,x2,y1
4172,x2,y1
4173,x2,y1
4174,x2,y1
4175,x2,y1
4176,x2,y1
4177,x2,y1
4178,x2,y1
4179,x2,y1
4180,x2,y1
4181,x2,y1
4182,x2,y1
4183,x2,y1
4184,x2,y1
4185,x2,y1
4186,x2,y1
4187,x2,y1
4188,x2,y1
4189,x2,y1
4190,x2,y1
4191,x2,y1
4192,x2,y1
4193,x2,y1
4194,x2,y1
4195,x2,y1
4196,x2,y1
4197,x2,y1
4198,x2,y1
4199,x2,y1
4200,x2,y1
4201,x2,y1
4202,x2,y1
4203,x2,y1
4204,x2,y1
4205,x2,y1
4206,x2,y1
4207,x2,y1
4208,x2,y1
4209,x2,y1
4210,x2,y1
4211,x2,y1
4212,x2,y1
4213,x2,y1
4214,x2,y1
4215,x2,y1
4216,x2,y1
4217,x2,y1
4218,x2,y1
4219,x2,y1
4220,x2,y1
4221,x2,y1
4222,x2,y1
4223,x2,y1
4224,x2,y1
4225,x2,y1
4226,x2,y1
4227,x2,y1
4228,x2,y1
4229,x2,y1
4230,x2,y1
4231,x2,y1
4232,x2,y1
4233,x2,y1
4234,x2,y1
4235,x2,y1
4236,x2,y1
4237,x2,y1
4238,x2,y1
4239,x2,y1
4240,x2,y1
4241,x2,y1
4242,x2,y1
4243,x2,y1
4244,x2,y1
4245,x2,y1
4246,x2,y1
4247,x2,y1
4248,x2,y1
4249,x2,y1
4250,x2,y1
4251,x2,y1
4252,x2,y1
4253,x2,y1
4254,x2,y1
4255,x2,y1
4256,x2,y1
4257,x2,y1
4258,x2,y1
4259,x2,y1
4260,x2,y1
4261,x2,y1
4262,x2,y1
4263,x2,y1
4264,x2,y1
4265,x2,y1
4266,x2,y1
4267,x2,y1
4268,x2,y1
4269,x2,y1
4270,x2,y1
4271,x2,y1
4272,x2,y1
4273,x2,y1
4274,x2,y1
4275,x2,y1
4276,x2,y1
4277,x2,y1
4278,x2,y1
4279,x2,y1
4280,x2,y1
4281,x2,y1
4282,x2,y1
4283,x2,y1
4284,x2,y1
4285,x2,y1
4286,x2,y1
4287,x2,y1
4288,x2,y1
4289,x2,y1
4290,x2,y1
4291,x2,y1
4292,x2,y1
4293,x2,y1
4294,x2,y1
4295,x2,y1
4296,x2,y1
4297,x2,y1
4298,x2,y1
4299,x2,y1
4300,x2,y1
4301,x2,y1
4302,x2,y1
4303,x2,y1
4304,x2,y1
4305,x2,y1
4306,x2,y1
4307,x2,y1
4308,x2,y1
4309,x2,y1
4310,x2,y1
4311,x2,y1
4312,x2,y1
4313,x2,y1
4314,x2,y1
4315,x2,y1
4316,x2,y1
4317,x2,y1
4318,x2,y1
4319,x2,y1
4320,x2,y1
4321,x2,y1
4322,x2,y1
4323,x2,y1
4324,x2,y1
4325,x2,y1
4326,x2,y1
4327,x2,y1
4328,x2,y1
4329,x2,y1
4330,x2,y1
4331,x2,y1
4332,x2,y1
4333,x2,y1
4334,x2,y1
4335,x2,y1
4336,x2,y1
4337,x2,y1
4338,x2,y1
4339,x2,y1
4340,x2,y1
4341,x2,y1
4342,x2,y1
4343,x2,y1
4344,x2,y1
4345,x2,y1
4346,x2,y1
4347,x2,y1
4348,x2,y1
4349,x2,y1
4350,x2,y1
4351,x2,y1
4352,x2,y1
4353,x2,y1
4354,x2,y1
4355,x2,y1
4356,x2,y1
4357,x2,y1
4358,x2,y1
4359,x2,y1
4360,x2,y1
4361,x2,y1
4362,x2,y1
4363,x2,y1
4364,x2,y1
4365,x2,y1
4366,x2,y1
4367,x2,y1
4368,x2,y1
4369,x2,y1
4370,x2,y1
4371,x2,y1
4372,x2,y1
4373,x2,y1
4374,x2,y1
4375,x2,y1
4376,x2,y1
4377,x2,y1
4378,x2,y1
4379,x2,y1
4380,x2,y1
4381,x2,y1
4382,x2,y1
4383,x2,y1
4384,x2,y1
4385,x2,y1
4386,x2,y1
4387,x2,y1
4388,x2,y1
4389,x2,y1
4390,x2,y1
4391,x2,y1
4392,x2,y1
4393,x2,y1
4394,x2,y1
4395,x2,y1
4396,x2,y1
4397,x2,y1
4398,x2,y1
4399,x2,y1
4400,x2,y1
4401,x2,y1
4402,x2,y1
4403,x2,y1
4404,x2,y1
4405,x2,y1
4406,x2,y1
4407,x2,y1
4408,x2,y1
4409,x2,y1
4410,x2,y1
4411,x2,y1
4412,x2,y1
4413,x2,y1
4414,x2,y1
4415,x2,y1
4416,x2,y1
4417,x2,y1
4418,x2,y1
4419,x2,y1
4420,x2,y1
4421,x2,y1
4422,x2,y1
4423,x2,y1
4424,x2,y1
4425,x2,y1
4426,x2,y1
4427,x2,y1
4428,x2,y1
4429,x2,y1
4430,x2,y1
4431,x2,y1
4432,x2,y1
4433,x2,y1
4434,x2,y1
4435,x2,y1
4436,x2,y1
4437,x2,y1
4438,x2,y1
4439,x2,y1
4440,x2,y1
4441,x2,y1
4442,x2,y1
4443,x2,y1
4444,x2,y1
4445,x2,y1
4446,x2,y1
4447,x2,y1
4448,x2,y1
4449,x2,y1
4450,x2,y1
4451,x2,y1
4452,x2,y1
4453,x2,y1
4454,x2,y1
4455,x2,y1
4456,x2,y1
4457,x2,y1
4458,x2,y1
4459,x2,y1
4460,x2,y1
4461,x2,y1
4462,x2,y1
4463,x2,y1
4464,x2,y1
4465,x2,y1
4466,x2,y1
4467,x2,y1
4468,x2,y1
4469,x2,y1
4470,x2,y1
4471,x2,y1
4472,x2,y1
4473,x2,y1
4474,x2,y1
4475,x2,y1
4476,x2,y1
4477,x2,y1
4478,x2,y1
4479,x2,y1
4480,x2,y1
4481,x2,y1
4482,x2,y1
4483,x2,y1
4484,x2,y1
4485,x2,y1
4486,x2,y1
4487,x2,y1
4488,x2,y1
4489,x2,y1
4490,x2,y1
4491,x2,y1
4492,x2,y1
4493,x2,y1
4494,x2,y1
4495,x2,y1
4496,x2,y1
4497,x2,y1
4498,x2,y1
4499,x2,y1
4500,x2,y1
4501,x2,y1
4502,x2,y1
4503,x2,y1
4504,x2,y1
4505,x2,y1
4506,x2,y1
4507,x2,y1
4508,x2,y1
4509,x2,y1
4510,x2,y1
4511,x2,y1
4512,x2,y1
4513,x2,y1
4514,x2,y1
4515,x2,y1
4516,x2,y1
4517,x2,y1
4518,x2,y1
4519,x2,y1
4520,x2,y1
4521,x2,y1
4522,x2,y1
4523,x2,y1
4524,x2,y1
4525,x2,y1
4526,x2,y1
4527,x2,y1
4528,x2,y1
4529,x2,y1
4530,x2,y1
4531,x2,y1
4532,x2,y1
4533,x2,y1
4534,x2,y1
4535,x2,y1
4536,x2,y1
4537,x2,y1
4538,x2,y1
4539,x2,y1
4540,x2,y1
4541,x2,y1
4542,x2,y1
4543,x2,y1
4544,x2,y1
4545,x2,y1
4546,x2,y1
4547,x2,y1
4548,x2,y1
4549,x2,y1
4550,x2,y1
4551,x2,y1
4552,x2,y1
4553,x2,y1
4554,x2,y1
4555,x2,y1
4556,x2,y1
4557,x2,y1
4558,x2,y1
4559,x2,y1
4560,x2,y1
4561,x2,y1
4562,x2,y1
4563,x2,y1
4564,x2,y1
4565,x2,y1
4566,x2,y1
4567,x2,y1
4568,x2,y1
4569,x2,y1
4570,x2,y1
4571,x2,y1
4572,x2,y1
4573,x2,y1
4574,x2,y1
4575,x2,y1
4576,x2,y1
4577,x2,y1
4578,x2,y1
4579,x2,y1
4580,x2,y1
4581,x2,y1
4582,x2,y1
4583,x2,y1
4584,x2,y1
4585,x2,y1
4586,x2,y1
4587,x2,y1
4588,x2,y1
4589,x2,y1
4590,x2,y1
4591,x2,y1
4592,x2,y1
4593,x2,y1
4594,x2,y1
4595,x2,y1
4596,x2,y1
4597,x2,y1
4598,x2,y1
4599,x2,y1
4600,x2,y1
4601,x2,y1
4602,x2,y1
4603,x2,y1
4604,x2,y1
4605,x2,y1
4606,x2,y1
4607,x2,y1
4608,x2,y1
4609,x2,y1
4610,x2,y1
4611,x2,y1
4612,x2,y1
4613,x2,y1
4614,x2,y1
4615,x2,y1
4616,x2,y1
4617,x2,y1
4618,x2,y1
4619,x2,y1
4620,x2,y1
4621,x2,y1
4622,x2,y1
4623,x2,y1
4624,x2,y1
4625,x2,y1
4626,x2,y1
4627,x2,y1
4628,x2,y1
4629,x2,y1
4630,x2,y1
4631,x2,y1
4632,x2,y1
4633,x2,y1
4634,x2,y1
4635,x2,y1
4636,x2,y1
4637,x2,y1
4638,x2,y1
4639,x2,y1
4640,x2,y1
4641,x2,y1
4642,x2,y1
4643,x2,y1
4644,x2,y1
4645,x2,y1
4646,x2,y1
4647,x2,y1
4648,x2,y1
4649,x2,y1
4650,x2,y1
4651,x2,y1
4652,x2,y1
4653,x2,y1
4654,x2,y1
4655,x2,y1
4656,x2,y1
4657,x2,y1
4658,x2,y1
4659,x2,y1
4660,x2,y1
4661,x2,y1
4662,x2,y1
4663,x2,y1
4664,x2,y1
4665,x2,y1
4666,x2,y1
4667,x2,y1
4668,x2,y1
4669,x2,y1
4670,x2,y1
4671,x2,y1
4672,x2,y2
4673,x2,y2
4674,x2,y2
4675,x2,y2
4676,x2,y2
4677,x2,y2
4678,x2,y2
4679,x2,y2
4680,x2,y2
4681,x2,y2
4682,x2,y2
4683,x2,y2
4684,x2,y2
4685,x2,y2
4686,x2,y2
4687,x2,y2
4688,x2,y2
4689,x2,y2
4690,x2,y2
4691,x2,y2
4692,x2,y2
4693,x2,y2
4694,x2,y2
4695,x2,y2
4696,x2,y2
4697,x2,y2
4698,x2,y2
4699,x2,y2
4700,x2,y2
4701,x2,y2
4702,x2,y2
4703,x2,y2
4704,x2,y2
4705,x2,y2
4706,x2,y2
4707,x2,y2
4708,x2,y2
4709,x2,y2
4710,x2,y2
4711,x2,y2
4712,x2,y2
4713,x2,y2
4714,x2,y2
4715,x2,y2
4716,x2,y2
4717,x2,y2
4718,x2,y2
4719,x2,y2
4720,x2,y2
4721,x2,y2
4722,x2,y2
4723,x2,y2
4724,x2,y2
4725,x2,y2
4726,x2,y2
4727,x2,y2
4728,x2,y2
4729,x2,y2
4730,x2,y2
4731,x2,y2
4732,x2,y2
4733,x2,y2
4734,x2,y2
4735,x2,y2
4736,x2,y2
4737,x2,y2
4738,x2,y2
4739,x2,y2
4740,x2,y2
4741,x2,y2
4742,x2,y2
4743,x2,y2
4744,x2,y2
4745,x2,y2
4746,x2,y2
4747,x2,y2
4748,x2,y2
4749,x2,y2
4750,x2,y2
4751,x2,y2
4752,x2,y2
4753,x2,y2
4754,x2,y2
4755,x2,y2
4756,x2,y2
4757,x2,y2
4758,x2,y2
4759,x2,y2
4760,x2,y2
4761,x2,y2
4762,x2,y2
4763,x2,y2
4764,x2,y2
4765,x2,y2
4766,x2,y2
4767,x2,y2
4768,x2,y2
4769,x2,y2
4770,x2,y2
4771,x2,y2
4772,x2,y2
4773,x2,y2
