n,X,Y
3220,x1,y1
3221,x1,y1
3222,x1,y1
3223,x1,y1
3224,x1,y1
3225,x1,y1
3226,x1,y1
3227,x1,y1
3228,x1,y1
3229,x1,y1
3230,x1,y1
3231,x1,y1
3232,x1,y1
3233,x1,y1
3234,x1,y1
3235,x1,y1
3236,x1,y1
3237,x1,y1
3238,x1,y1
3239,x1,y1
3240,x1,y1
3241,x1,y1
3242,x1,y1
3243,x1,y1
3244,x1,y1
3245,x1,y1
3246,x1,y1
3247,x1,y1
3248,x1,y1
3249,x1,y1
3250,x1,y1
3251,x1,y1
3252,x1,y1
3253,x1,y1
3254,x1,y1
3255,x1,y1
3256,x1,y1
3257,x1,y1
3258,x1,y1
3259,x1,y1
3260,x1,y1
3261,x1,y1
3262,x1,y1
3263,x1,y1
3264,x1,y1
3265,x1,y1
3266,x1,y1
3267,x1,y1
3268,x1,y1
3269,x1,y1
3270,x1,y1
3271,x1,y1
3272,x1,y1
3273,x1,y1
3274,x1,y1
3275,x1,y1
3276,x1,y1
3277,x1,y1
3278,x1,y1
3279,x1,y1
3280,x1,y1
3281,x1,y1
3282,x1,y1
3283,x1,y1
3284,x1,y1
3285,x1,y1
3286,x1,y1
3287,x1,y1
3288,x1,y1
3289,x1,y1
3290,x1,y1
3291,x1,y1
3292,x1,y1
3293,x1,y1
3294,x1,y1
3295,x1,y1
3296,x1,y1
3297,x1,y1
3298,x1,y1
3299,x1,y1
3300,x1,y1
3301,x1,y1
3302,x1,y1
3303,x1,y1
3304,x1,y1
3305,x1,y1
3306,x1,y1
3307,x1,y1
3308,x1,y1
3309,x1,y1
3310,x1,y1
3311,x1,y1
3312,x1,y1
3313,x1,y1
3314,x1,y1
3315,x1,y1
3316,x1,y1
3317,x1,y1
3318,x1,y1
3319,x1,y1
3320,x1,y1
3321,x1,y1
3322,x1,y1
3323,x1,y1
3324,x1,y1
3325,x1,y1
3326,x1,y1
3327,x1,y1
3328,x1,y1
3329,x1,y1
3330,x1,y1
3331,x1,y1
3332,x1,y1
3333,x1,y1
3334,x1,y1
3335,x1,y1
3336,x1,y1
3337,x1,y1
3338,x1,y1
3339,x1,y1
3340,x1,y1
3341,x1,y1
3342,x1,y1
3343,x1,y1
3344,x1,y1
3345,x1,y1
3346,x1,y1
3347,x1,y1
3348,x1,y1
3349,x1,y1
3350,x1,y1
3351,x1,y1
3352,x1,y1
3353,x1,y1
3354,x1,y1
3355,x1,y1
3356,x1,y1
3357,x1,y1
3358,x1,y1
3359,x1,y1
3360,x1,y1
3361,x1,y1
3362,x1,y1
3363,x1,y1
3364,x1,y1
3365,x1,y1
3366,x1,y1
3367,x1,y1
3368,x1,y1
3369,x1,y1
3370,x1,y1
3371,x1,y1
3372,x1,y1
3373,x1,y1
3374,x1,y1
3375,x1,y1
3376,x1,y1
3377,x1,y1
3378,x1,y1
3379,x1,y1
3380,x1,y1
3381,x1,y1
3382,x1,y1
3383,x1,y1
3384,x1,y1
3385,x1,y1
3386,x1,y1
3387,x1,y1
3388,x1,y1
3389,x1,y1
3390,x1,y1
3391,x1,y1
3392,x1,y1
3393,x1,y1
3394,x1,y1
3395,x1,y1
3396,x1,y1
3397,x1,y1
3398,x1,y1
3399,x1,y1
3400,x1,y1
3401,x1,y1
3402,x1,y1
3403,x1,y1
3404,x1,y1
3405,x1,y1
3406,x1,y1
3407,x1,y1
3408,x1,y1
3409,x1,y1
3410,x1,y1
3411,x1,y1
3412,x1,y1
3413,x1,y1
3414,x1,y1
3415,x1,y1
3416,x1,y1
3417,x1,y1
3418,x1,y1
3419,x1,y1
3420,x1,y1
3421,x1,y1
3422,x1,y1
3423,x1,y1
3424,x1,y1
3425,x1,y1
3426,x1,y1
3427,x1,y1
3428,x1,y1
3429,x1,y1
3430,x1,y1
3431,x1,y1
3432,x1,y1
3433,x1,y1
3434,x1,y1
3435,x1,y1
3436,x1,y1
3437,x1,y1
3438,x1,y1
3439,x1,y1
3440,x1,y1
3441,x1,y1
3442,x1,y1
3443,x1,y1
3444,x1,y1
3445,x1,y1
3446,x1,y1
3447,x1,y1
3448,x1,y1
3449,x1,y1
3450,x1,y1
3451,x1,y1
3452,x1,y1
3453,x1,y1
3454,x1,y1
3455,x1,y1
3456,x1,y1
3457,x1,y1
3458,x1,y1
3459,x1,y1
3460,x1,y1
3461,x1,y1
3462,x1,y1
3463,x1,y1
3464,x1,y1
3465,x1,y1
3466,x1,y1
3467,x1,y1
3468,x1,y1
3469,x1,y1
3470,x1,y1
3471,x1,y1
3472,x1,y1
3473,x1,y1
3474,x1,y1
3475,x1,y1
3476,x1,y1
3477,x1,y1
3478,x1,y1
3479,x1,y1
3480,x1,y1
3481,x1,y1
3482,x1,y1
3483,x1,y1
3484,x1,y1
3485,x1,y1
3486,x1,y1
3487,x1,y1
3488,x1,y1
3489,x1,y1
3490,x1,y1
3491,x1,y1
3492,x1,y1
3493,x1,y1
3494,x1,y1
3495,x1,y1
3496,x1,y1
3497,x1,y1
3498,x1,y1
3499,x1,y1
3500,x1,y1
3501,x1,y1
3502,x1,y1
3503,x1,y1
3504,x1,y1
3505,x1,y1
3506,x1,y1
3507,x1,y1
3508,x1,y1
3509,x1,y1
3510,x1,y1
3511,x1,y1
3512,x1,y1
3513,x1,y1
3514,x1,y1
3515,x1,y1
3516,x1,y1
3517,x1,y1
3518,x1,y1
3519,x1,y1
3520,x1,y1
3521,x1,y1
3522,x1,y1
3523,x1,y1
3524,x1,y1
3525,x1,y1
3526,x1,y1
3527,x1,y1
3528,x1,y1
3529,x1,y1
3530,x1,y1
3531,x1,y1
3532,x1,y1
3533,x1,y1
3534,x1,y1
3535,x1,y1
3536,x1,y1
3537,x1,y1
3538,x1,y1
3539,x1,y1
3540,x1,y1
3541,x1,y1
3542,x1,y1
3543,x1,y1
3544,x1,y1
3545,x1,y1
3546,x1,y1
3547,x1,y1
3548,x1,y1
3549,x1,y1
3550,x1,y1
3551,x1,y1
3552,x1,y1
3553,x1,y1
3554,x1,y1
3555,x1,y1
3556,x1,y1
3557,x1,y1
3558,x1,y1
3559,x1,y1
3560,x1,y1
3561,x1,y1
3562,x1,y1
3563,x1,y1
3564,x1,y1
3565,x1,y1
3566,x1,y1
3567,x1,y1
3568,x1,y1
3569,x1,y1
3570,x1,y1
3571,x1,y1
3572,x1,y1
3573,x1,y1
3574,x1,y1
3575,x1,y1
3576,x1,y1
3577,x1,y1
3578,x1,y1
3579,x1,y1
3580,x1,y1
3581,x1,y1
3582,x1,y1
3583,x1,y1
3584,x1,y1
3585,x1,y1
3586,x1,y1
3587,x1,y1
3588,x1,y1
3589,x1,y1
3590,x1,y1
3591,x1,y1
3592,x1,y1
3593,x1,y1
3594,x1,y1
3595,x1,y1
3596,x1,y1
3597,x1,y1
3598,x1,y1
3599,x1,y1
3600,x1,y1
3601,x1,y1
3602,x1,y1
3603,x1,y1
3604,x1,y1
3605,x1,y1
3606,x1,y1
3607,x1,y1
3608,x1,y1
3609,x1,y1
3610,x1,y1
3611,x1,y1
3612,x1,y1
3613,x1,y1
3614,x1,y1
3615,x1,y1
3616,x1,y1
3617,x1,y1
3618,x1,y1
3619,x1,y1
3620,x1,y1
3621,x1,y1
3622,x1,y1
3623,x1,y1
3624,x1,y1
3625,x1,y1
3626,x1,y1
3627,x1,y1
3628,x1,y1
3629,x1,y1
3630,x1,y1
3631,x1,y1
3632,x1,y1
3633,x1,y1
3634,x1,y1
3635,x1,y1
3636,x1,y1
3637,x1,y1
3638,x1,y1
3639,x1,y1
3640,x1,y1
3641,x1,y1
3642,x1,y1
3643,x1,y1
3644,x1,y1
3645,x1,y1
3646,x1,y1
3647,x1,y1
3648,x1,y1
3649,x1,y1
3650,x1,y1
3651,x1,y1
3652,x1,y1
3653,x1,y1
3654,x1,y1
3655,x1,y1
3656,x1,y1
3657,x1,y1
3658,x1,y1
3659,x1,y1
3660,x1,y1
3661,x1,y1
3662,x1,y1
3663,x1,y1
3664,x1,y1
3665,x1,y1
3666,x1,y1
3667,x1,y1
3668,x1,y1
3669,x1,y1
3670,x1,y1
3671,x1,y1
3672,x1,y1
3673,x1,y1
3674,x1,y1
3675,x1,y1
3676,x1,y1
3677,x1,y1
3678,x1,y1
3679,x1,y1
3680,x1,y1
3681,x1,y1
3682,x1,y1
3683,x1,y1
3684,x1,y1
3685,x1,y1
3686,x1,y1
3687,x1,y1
3688,x1,y1
3689,x1,y1
3690,x1,y1
3691,x1,y1
3692,x1,y1
3693,x1,y1
3694,x1,y1
3695,x1,y1
3696,x1,y1
3697,x1,y1
3698,x1,y1
3699,x1,y1
3700,x1,y1
3701,x1,y1
3702,x1,y1
3703,x1,y1
3704,x1,y1
3705,x1,y1
3706,x1,y1
3707,x1,y1
3708,x1,y1
3709,x1,y1
3710,x1,y1
3711,x1,y1
3712,x1,y1
3713,x1,y1
3714,x1,y1
3715,x1,y1
3716,x1,y1
3717,x1,y1
3718,x1,y1
3719,x1,y1
3720,x1,y1
3721,x1,y1
3722,x1,y1
3723,x1,y1
3724,x1,y1
3725,x1,y1
3726,x1,y1
3727,x1,y1
3728,x1,y1
3729,x1,y1
3730,x1,y1
3731,x1,y1
3732,x1,y1
3733,x1,y1
3734,x1,y1
3735,x1,y1
3736,x1,y1
3737,x1,y1
3738,x1,y1
3739,x1,y1
3740,x1,y1
3741,x1,y1
3742,x1,y1
3743,x1,y1
3744,x1,y1
3745,x1,y1
3746,x1,y1
3747,x1,y1
3748,x1,y1
3749,x1,y1
3750,x1,y1
3751,x1,y1
3752,x1,y1
3753,x1,y1
3754,x1,y1
3755,x1,y1
3756,x1,y1
3757,x1,y1
3758,x1,y1
3759,x1,y1
3760,x1,y1
3761,x1,y1
3762,x1,y1
3763,x1,y1
3764,x1,y1
3765,x1,y1
3766,x1,y1
3767,x1,y1
3768,x1,y1
3769,x1,y1
3770,x1,y1
3771,x1,y1
3772,x1,y1
3773,x1,y1
3774,x1,y1
3775,x1,y1
3776,x1,y1
3777,x1,y1
3778,x1,y1
3779,x1,y1
3780,x1,y1
3781,x1,y1
3782,x1,y1
3783,x1,y1
3784,x1,y1
3785,x1,y1
3786,x1,y1
3787,x2,y2
3788,x2,y2
3789,x2,y2
3790,x2,y2
3791,x2,y2
3792,x2,y2
3793,x2,y2
3794,x2,y2
3795,x2,y2
3796,x2,y2
3797,x2,y2
3798,x2,y2
3799,x2,y2
3800,x2,y2
3801,x2,y2
3802,x2,y2
3803,x2,y2
3804,x2,y2
3805,x2,y2
3806,x2,y2
3807,x2,y2
3808,x2,y2
3809,x2,y2
3810,x2,y2
3811,x2,y2
3812,x2,y2
3813,x2,y2
3814,x2,y2
3815,x2,y2
3816,x2,y2
3817,x2,y2
3818,x2,y2
3819,x2,y2
3820,x2,y2
3821,x2,y2
3822,x2,y2
3823,x2,y2
3824,x2,y2
3825,x2,y2
3826,x2,y2
3827,x2,y2
3828,x2,y2
3829,x2,y2
3830,x2,y2
3831,x2,y2
3832,x2,y2
3833,x2,y2
3834,x2,y2
3835,x2,y2
3836,x2,y2
3837,x2,y2
3838,x2,y2
3839,x2,y2
3840,x2,y2
3841,x2,y2
3842,x2,y2
3843,x2,y2
3844,x2,y2
3845,x2,y2
3846,x2,y2
3847,x2,y2
3848,x2,y2
3849,x2,y2
3850,x2,y2
3851,x2,y2
3852,x2,y2
3853,x2,y2
3854,x2,y2
3855,x2,y2
3856,x2,y2
3857,x2,y2
3858,x2,y2
3859,x2,y2
3860,x2,y2
3861,x2,y2
3862,x2,y2
3863,x2,y2
3864,x2,y2
3865,x2,y2
3866,x2,y2
3867,x2,y2
3868,x2,y2
3869,x2,y2
3870,x2,y2
3871,x2,y2
3872,x2,y2
3873,x2,y2
3874,x2,y2
3875,x2,y2
3876,x2,y2
3877,x2,y2
3878,x2,y2
3879,x2,y2
3880,x2,y2
3881,x2,y2
3882,x2,y2
3883,x2,y2
3884,x2,y2
3885,x2,y2
3886,x2,y2
3887,x2,y2
3888,x2,y2
3889,x2,y2
3890,x2,y2
3891,x2,y2
3892,x2,y2
3893,x2,y2
3894,x2,y2
3895,x2,y2
3896,x2,y2
3897,x2,y2
3898,x2,y2
3899,x2,y2
3900,x2,y2
3901,x2,y2
3902,x2,y2
3903,x2,y2
3904,x2,y2
3905,x2,y2
3906,x2,y2
3907,x2,y2
3908,x2,y2
3909,x2,y2
3910,x2,y2
3911,x2,y2
3912,x2,y2
3913,x2,y2
3914,x2,y2
3915,x2,y2
3916,x2,y2
3917,x2,y2
3918,x2,y2
3919,x2,y2
3920,x2,y2
3921,x2,y2
3922,x2,y2
3923,x2,y2
3924,x2,y2
3925,x2,y2
3926,x2,y2
3927,x2,y2
3928,x2,y2
3929,x2,y2
3930,x2,y2
3931,x2,y2
3932,x2,y2
3933,x2,y2
3934,x2,y2
3935,x2,y2
3936,x2,y2
3937,x2,y2
3938,x2,y2
3939,x2,y2
3940,x2,y2
3941,x2,y2
3942,x2,y2
3943,x2,y2
3944,x2,y2
3945,x2,y2
3946,x2,y2
3947,x2,y2
3948,x2,y2
3949,x2,y2
3950,x2,y2
3951,x2,y2
3952,x2,y2
3953,x2,y2
3954,x2,y2
3955,x2,y2
3956,x2,y2
3957,x2,y2
3958,x2,y2
3959,x2,y2
3960,x2,y2
3961,x2,y2
3962,x2,y2
3963,x2,y2
3964,x2,y2
3965,x2,y2
3966,x2,y2
3967,x2,y2
3968,x2,y2
3969,x2,y2
3970,x2,y2
3971,x2,y2
3972,x2,y2
3973,x2,y2
3974,x2,y2
3975,x2,y2
3976,x2,y2
3977,x2,y2
3978,x2,y2
3979,x2,y2
3980,x2,y2
3981,x2,y2
3982,x2,y2
3983,x2,y2
3984,x2,y2
3985,x2,y2
3986,x2,y2
3987,x2,y2
3988,x2,y2
3989,x2,y2
3990,x2,y2
3991,x2,y2
3992,x2,y2
3993,x2,y2
3994,x2,y2
3995,x2,y2
3996,x2,y2
3997,x2,y2
3998,x2,y2
3999,x2,y2
4000,x2,y2
4001,x2,y2
4002,x2,y2
4003,x2,y2
4004,x2,y2
4005,x2,y2
4006,x2,y2
4007,x2,y2
4008,x2,y2
4009,x2,y2
4010,x2,y2
4011,x2,y2
4012,x2,y2
4013,x2,y2
4014,x2,y2
4015,x2,y2
4016,x2,y2
4017,x2,y2
4018,x2,y2
4019,x2,y2
4020,x2,y2
4021,x2,y2
4022,x2,y2
4023,x2,y2
4024,x2,y2
4025,x2,y2
4026,x2,y2
4027,x2,y2
4028,x2,y2
4029,x2,y2
4030,x2,y2
4031,x2,y2
4032,x2,y2
4033,x2,y2
4034,x2,y2
4035,x2,y2
4036,x2,y2
4037,x2,y2
4038,x2,y2
4039,x2,y2
4040,x2,y2
4041,x2,y2
4042,x2,y2
4043,x2,y2
4044,x2,y2
4045,x2,y2
4046,x2,y2
4047,x2,y2
4048,x2,y2
4049,x2,y2
4050,x2,y2
4051,x2,y2
4052,x2,y2
4053,x2,y2
4054,x2,y2
4055,x2,y2
4056,x2,y2
4057,x2,y2
4058,x2,y2
4059,x2,y2
4060,x2,y2
4061,x2,y2
4062,x2,y2
4063,x2,y2
4064,x2,y2
4065,x2,y2
4066,x2,y2
4067,x2,y2
4068,x2,y2
4069,x2,y2
4070,x2,y2
4071,x2,y2
4072,x2,y2
4073,x2,y2
4074,x2,y2
4075,x2,y2
4076,x2,y2
4077,x2,y2
4078,x2,y2
4079,x2,y2
4080,x2,y2
4081,x2,y2
4082,x2,y2
4083,x2,y2
4084,x2,y2
4085,x2,y2
4086,x2,y2
4087,x2,y2
4088,x2,y2
4089,x2,y2
4090,x2,y2
4091,x2,y2
4092,x2,y2
4093,x2,y2
4094,x2,y2
4095,x2,y2
4096,x2,y2
4097,x2,y2
4098,x2,y2
4099,x2,y2
4100,x2,y2
4101,x2,y2
4102,x2,y2
4103,x2,y2
4104,x2,y2
4105,x2,y2
4106,x2,y2
4107,x2,y2
4108,x2,y2
4109,x2,y2
4110,x2,y2
4111,x2,y2
4112,x2,y2
4113,x2,y2
4114,x2,y2
4115,x2,y2
4116,x2,y2
4117,x2,y2
4118,x2,y2
4119,x2,y2
4120,x2,y2
4121,x2,y2
4122,x2,y2
4123,x2,y2
4124,x2,y2
4125,x2,y2
4126,x2,y2
4127,x2,y2
4128,x2,y2
4129,x2,y2
4130,x2,y2
4131,x2,y2
4132,x2,y2
4133,x2,y2
4134,x2,y2
4135,x2,y2
4136,x2,y2
4137,x2,y2
4138,x2,y2
4139,x2,y2
4140,x2,y2
4141,x2,y2
4142,x2,y2
4143,x2,y2
4144,x2,y2
4145,x2,y2
4146,x2,y2
4147,x2,y2
4148,x2,y2
4149,x2,y2
4150,x2,y2
4151,x2,y2
4152,x2,y2
4153,x2,y2
4154,x2,y2
4155,x2,y2
4156,x2,y2
4157,x2,y2
4158,x2,y2
4159,x2,y2
4160,x2,y2
4161,x2,y2
4162,x2,y2
4163,x2,y2
4164,x2,y2
4165,x2,y2
4166,x2,y2
4167,x2,y2
4168,x2,y2
4169,x2,y2
4170,x2,y2
4171,x2,y2
4172,x2,y2
4173,x2,y2
4174,x2,y2
4175,x2,y2
4176,x2,y2
4177,x2,y2
4178,x2,y2
4179,x2,y2
4180,x2,y2
4181,x2,y2
4182,x2,y2
4183,x2,y2
4184,x2,y2
4185,x2,y2
4186,x2,y2
4187,x2,y2
4188,x2,y2
4189,x2,y2
4190,x2,y2
4191,x2,y2
4192,x2,y2
4193,x2,y2
4194,x2,y2
4195,x2,y2
4196,x2,y2
4197,x2,y2
4198,x2,y2
4199,x2,y2
4200,x2,y2
4201,x2,y2
4202,x2,y2
4203,x2,y2
4204,x2,y2
4205,x2,y2
4206,x2,y2
4207,x2,y2
4208,x2,y2
4209,x2,y2
4210,x2,y2
4211,x2,y2
4212,x2,y2
4213,x2,y2
4214,x2,y2
4215,x2,y2
4216,x2,y2
4217,x2,y2
4218,x2,y2
4219,x2,y2
4220,x2,y2
4221,x2,y2
4222,x2,y2
4223,x2,y2
4224,x2,y2
4225,x2,y2
4226,x2,y2
4227,x2,y2
4228,x2,y2
4229,x2,y2
4230,x2,y2
4231,x2,y2
4232,x2,y2
4233,x2,y2
4234,x2,y2
4235,x2,y2
4236,x2,y2
4237,x2,y2
4238,x2,y2
4239,x2,y2
4240,x2,y2
4241,x2,y2
4242,x2,y2
4243,x2,y2
4244,x2,y2
4245,x2,y2
4246,x2,y2
4247,x2,y2
4248,x2,y2
4249,x2,y2
4250,x2,y2
4251,x2,y2
4252,x2,y2
4253,x2,y2
4254,x2,y2
4255,x2,y2
4256,x2,y2
4257,x2,y2
4258,x2,y2
4259,x2,y2
4260,x2,y2
4261,x2,y2
4262,x2,y2
4263,x2,y2
4264,x2,y2
4265,x2,y2
4266,x2,y2
4267,x2,y2
4268,x2,y2
4269,x2,y2
4270,x2,y2
4271,x2,y2
4272,x2,y2
4273,x2,y2
4274,x2,y2
4275,x2,y2
4276,x2,y2
4277,x2,y2
4278,x2,y2
4279,x2,y2
4280,x2,y2
4281,x2,y2
4282,x2,y2
4283,x2,y2
4284,x2,y2
4285,x2,y2
4286,x2,y2
4287,x2,y2
4288,x2,y2
4289,x2,y2
4290,x2,y2
4291,x2,y2
4292,x2,y2
4293,x2,y2
4294,x2,y2
4295,x2,y2
4296,x2,y2
4297,x2,y2
4298,x2,y2
4299,x2,y2
4300,x2,y2
4301,x2,y2
4302,x2,y2
4303,x2,y2
4304,x2,y2
4305,x2,y2
4306,x2,y2
4307,x2,y2
4308,x2,y2
4309,x2,y2
4310,x2,y2
4311,x2,y2
4312,x2,y2
4313,x2,y2
4314,x2,y2
4315,x2,y2
4316,x2,y2
4317,x2,y2
4318,x2,y2
4319,x2,y2
4320,x2,y2
4321,x2,y2
4322,x2,y2
4323,x2,y2
4324,x2,y2
4325,x2,y2
4326,x2,y2
4327,x2,y2
4328,x2,y2
4329,x2,y2
4330,x2,y2
4331,x2,y2
4332,x2,y2
4333,x2,y2
4334,x2,y2
4335,x2,y2
4336,x2,y2
4337,x2,y2
4338,x2,y2
4339,x2,y2
4340,x2,y2
4341,x2,y2
4342,x2,y2
4343,x2,y2
4344,x2,y2
4345,x2,y2
4346,x2,y2
4347,x2,y2
4348,x2,y2
4349,x2,y2
4350,x2,y2
4351,x2,y2
4352,x2,y2
4353,x2,y2
4354,x2,y2
4355,x2,y2
4356,x2,y2
4357,x2,y2
4358,x2,y2
4359,x2,y2
4360,x2,y2
4361,x2,y2
4362,x2,y2
4363,x2,y2
4364,x2,y2
4365,x2,y2
4366,x2,y2
4367,x2,y2
4368,x2,y2
4369,x2,y2
4370,x2,y2
4371,x2,y2
4372,x2,y2
4373,x2,y2
4374,x2,y2
4375,x2,y2
4376,x2,y2
4377,x2,y2
4378,x2,y2
4379,x2,y2
4380,x2,y2
4381,x2,y2
4382,x2,y2
4383,x2,y2
4384,x2,y2
4385,x2,y2
4386,x2,y2
4387,x2,y2
4388,x2,y2
4389,x2,y2
4390,x2,y2
4391,x2,y2
4392,x2,y2
4393,x2,y2
4394,x2,y2
4395,x2,y2
4396,x2,y2
4397,x2,y2
4398,x2,y2
4399,x2,y2
4400,x2,y2
4401,x2,y2
4402,x2,y2
4403,x2,y2
4404,x2,y2
4405,x2,y2
4406,x2,y2
4407,x2,y2
4408,x2,y2
4409,x2,y2
4410,x2,y2
4411,x2,y2
4412,x2,y2
4413,x2,y2
4414,x2,y2
4415,x2,y2
4416,x2,y2
4417,x2,y2
4418,x2,y2
4419,x2,y2
4420,x2,y2
4421,x2,y2
4422,x2,y2
4423,x2,y2
4424,x2,y2
4425,x2,y2
4426,x2,y2
4427,x2,y2
4428,x2,y2
4429,x2,y2
4430,x2,y2
4431,x2,y2
4432,x2,y2
4433,x2,y2
4434,x2,y2
4435,x2,y2
4436,x2,y2
4437,x2,y2
4438,x2,y2
4439,x2,y2
4440,x2,y2
4441,x2,y2
4442,x2,y2
4443,x2,y2
4444,x2,y2
4445,x2,y2
4446,x2,y2
4447,x2,y2
4448,x2,y2
4449,x2,y2
4450,x2,y2
4451,x2,y2
4452,x2,y2
4453,x2,y2
4454,x2,y2
4455,x2,y2
4456,x2,y2
4457,x2,y2
4458,x2,y2
4459,x2,y2
4460,x2,y2
4461,x2,y2
4462,x2,y2
4463,x2,y2
4464,x2,y2
4465,x2,y2
4466,x2,y2
4467,x2,y2
4468,x2,y2
4469,x2,y2
4470,x2,y2
4471,x2,y2
4472,x2,y2
4473,x2,y2
4474,x2,y2
4475,x2,y2
4476,x2,y2
4477,x2,y2
4478,x2,y2
4479,x2,y2
4480,x2,y2
4481,x2,y2
4482,x2,y2
4483,x2,y2
4484,x2,y2
4485,x2,y2
4486,x2,y2
4487,x2,y2
4488,x2,y2
4489,x2,y2
4490,x2,y2
4491,x2,y2
4492,x2,y2
4493,x2,y2
4494,x2,y2
4495,x2,y2
4496,x2,y2
4497,x2,y2
4498,x2,y2
4499,x2,y2
4500,x2,y2
4501,x2,y2
4502,x2,y2
4503,x2,y2
4504,x2,y2
4505,x2,y2
4506,x2,y2
4507,x2,y2
4508,x2,y2
4509,x2,y2
4510,x2,y2
4511,x2,y2
4512,x2,y2
4513,x2,y2
4514,x2,y2
4515,x2,y2
4516,x2,y2
4517,x2,y2
4518,x2,y2
4519,x2,y2
4520,x2,y2
4521,x2,y2
4522,x2,y2
4523,x2,y2
4524,x2,y2
4525,x2,y2
4526,x2,y2
4527,x2,y2
4528,x2,y2
4529,x2,y2
4530,x2,y2
4531,x2,y2
4532,x2,y2
4533,x2,y2
4534,x2,y2
4535,x2,y2
4536,x2,y2
4537,x2,y2
4538,x2,y2
4539,x2,y2
4540,x2,y2
4541,x2,y2
4542,x2,y2
4543,x2,y2
4544,x2,y2
4545,x2,y2
4546,x2,y2
4547,x2,y2
4548,x2,y2
4549,x2,y2
4550,x2,y2
4551,x2,y2
4552,x2,y2
4553,x2,y2
4554,x2,y2
4555,x2,y2
4556,x2,y2
4557,x2,y2
4558,x2,y2
4559,x2,y2
4560,x2,y2
4561,x2,y2
4562,x2,y2
4563,x2,y2
4564,x2,y2
4565,x2,y2
4566,x2,y2
4567,x2,y2
4568,x2,y2
4569,x2,y2
4570,x2,y2
4571,x2,y2
4572,x2,y2
4573,x2,y2
4574,x2,y2
4575,x2,y2
4576,x2,y2
4577,x2,y2
4578,x2,y2
4579,x2,y2
4580,x2,y2
4581,x2,y2
4582,x2,y2
4583,x2,y2
4584,x2,y2
4585,x2,y2
4586,x2,y2
4587,x2,y2
4588,x2,y2
4589,x2,y2
4590,x2,y2
4591,x2,y2
4592,x2,y2
4593,x2,y2
4594,x2,y2
4595,x2,y2
4596,x2,y2
4597,x2,y2
4598,x2,y2
4599,x2,y2
4600,x2,y2
4601,x2,y2
4602,x2,y2
4603,x2,y2
4604,x2,y2
4605,x2,y2
4606,x2,y2
4607,x2,y2
4608,x2,y2
4609,x2,y2
4610,x2,y2
4611,x2,y2
4612,x2,y2
4613,x2,y2
4614,x2,y2
4615,x2,y2
4616,x2,y2
4617,x2,y2
4618,x2,y2
4619,x2,y2
4620,x2,y2
4621,x2,y2
4622,x2,y2
4623,x2,y2
4624,x2,y2
4625,x2,y2
4626,x2,y2
4627,x2,y2
4628,x2,y2
4629,x2,y2
4630,x2,y2
4631,x2,y2
4632,x2,y2
4633,x2,y2
4634,x2,y2
4635,x2,y2
4636,x2,y2
4637,x2,y2
4638,x2,y2
4639,x2,y2
4640,x2,y2
4641,x2,y2
4642,x2,y2
4643,x2,y2
4644,x2,y2
4645,x2,y2
4646,x2,y2
4647,x2,y2
4648,x2,y2
4649,x2,y2
4650,x2,y2
4651,x2,y2
4652,x2,y2
4653,x2,y2
4654,x2,y2
4655,x2,y2
4656,x2,y2
4657,x2,y2
4658,x2,y2
4659,x2,y2
4660,x2,y2
4661,x2,y2
4662,x2,y2
4663,x2,y2
4664,x2,y2
4665,x2,y2
4666,x2,y2
4667,x2,y2
4668,x2,y2
4669,x2,y2
4670,x2,y2
4671,x2,y2
4672,x2,y2
4673,x2,y2
4674,x2,y2
4675,x2,y2
4676,x2,y2
4677,x2,y2
4678,x2,y2
4679,x2,y2
4680,x2,y2
4681,x2,y2
4682,x2,y2
4683,x2,y2
4684,x2,y2
4685,x2,y2
4686,x2,y2
4687,x2,y2
4688,x2,y2
4689,x2,y2
4690,x2,y2
4691,x2,y2
4692,x2,y2
4693,x2,y2
4694,x2,y2
4695,x2,y2
4696,x2,y2
4697,x2,y2
4698,x2,y2
4699,x2,y2
4700,x2,y2
4701,x2,y2
4702,x2,y2
4703,x2,y2
4704,x2,y2
4705,x2,y2
4706,x2,y2
4707,x2,y2
4708,x2,y2
4709,x2,y2
4710,x2,y2
4711,x2,y2
4712,x2,y2
4713,x2,y2
4714,x2,y2
4715,x2,y2
4716,x2,y2
4717,x2,y2
4718,x2,y2
4719,x2,y2
4720,x2,y2
4721,x2,y2
4722,x2,y2
4723,x2,y2
4724,x2,y2
4725,x2,y2
4726,x2,y2
4727,x2,y2
4728,x2,y2
4729,x2,y2
4730,x2,y2
4731,x2,y2
4732,x2,y2
4733,x2,y2
4734,x2,y2
4735,x2,y2
4736,x2,y2
4737,x2,y2
4738,x2,y2
4739,x2,y2
4740,x2,y2
4741,x2,y2
4742,x2,y2
4743,x2,y2
4744,x2,y2
4745,x2,y2
4746,x2,y2
4747,x2,y2
4748,x2,y2
4749,x2,y2
4750,x2,y2
4751,x2,y2
4752,x2,y2
4753,x2,y2
4754,x2,y2
4755,x2,y2
4756,x2,y2
4757,x2,y2
4758,x2,y2
4759,x2,y2
4760,x2,y2
4761,x2,y2
4762,x2,y2
4763,x2,y2
4764,x2,y2
4765,x2,y2
4766,x2,y2
4767,x2,y2
4768,x2,y2
4769,x2,y2
4770,x2,y2
4771,x2,y2
4772,x2,y2
4773,x2,y2
