"project_id","taskname","costo","ngg_worked","n_employee"
57321,"CALCULATING",74276.0,152.1,3
57327,"CALCULATING",74276.0,152.1,3
57333,"CALCULATING",75814.0,155.25,3
57345,"CALCULATING",75814.0,155.25,3
63441,"CALCULATING",73177.0,149.85,3
63447,"CALCULATING",72737.0,148.95,3
63453,"CALCULATING",74276.0,152.1,3
63459,"CALCULATING",74715.0,153.0,3
63465,"CALCULATING",75814.0,155.25,3
75729,"CALCULATING",74715.0,153.0,3
75735,"CALCULATING",74276.0,152.1,3
75741,"CALCULATING",75814.0,155.25,3
100305,"CALCULATING",57355.0,117.45,3
100311,"CALCULATING",57794.0,118.35,3
100317,"CALCULATING",59332.0,121.5,3
100323,"CALCULATING",59332.0,121.5,3
100329,"CALCULATING",60871.0,124.65,3
100335,"CALCULATING",60431.0,123.75,3
100341,"CALCULATING",61970.0,126.9,3
100353,"CALCULATING",62409.0,127.8,3
100359,"CALCULATING",61970.0,126.9,3
100365,"CALCULATING",63508.0,130.05,3
100377,"CALCULATING",65046.0,133.2,3
100401,"CALCULATING",63947.0,130.95,3
100407,"CALCULATING",63508.0,130.05,3
100413,"CALCULATING",65046.0,133.2,3
100425,"CALCULATING",66584.0,136.35,3
100449,"CALCULATING",68122.0,139.5,3
100497,"CALCULATING",65486.0,134.1,3
100503,"CALCULATING",65046.0,133.2,3
100509,"CALCULATING",66584.0,136.35,3
100521,"CALCULATING",68122.0,139.5,3
100545,"CALCULATING",69661.0,142.65,3
100593,"CALCULATING",71199.0,145.8,3
100689,"CALCULATING",67024.0,137.25,3
100695,"CALCULATING",66584.0,136.35,3
100701,"CALCULATING",68122.0,139.5,3
100713,"CALCULATING",69661.0,142.65,3
100737,"CALCULATING",71199.0,145.8,3
100785,"CALCULATING",72737.0,148.95,3
100881,"CALCULATING",74276.0,152.1,3
101073,"CALCULATING",68562.0,140.4,3
101079,"CALCULATING",68122.0,139.5,3
101085,"CALCULATING",69661.0,142.65,3
101091,"CALCULATING",70100.0,143.55,3
101097,"CALCULATING",71199.0,145.8,3
101121,"CALCULATING",72737.0,148.95,3
101169,"CALCULATING",74276.0,152.1,3
101265,"CALCULATING",75814.0,155.25,3
101457,"CALCULATING",77352.0,158.4,3
101841,"CALCULATING",70100.0,143.55,3
101847,"CALCULATING",69661.0,142.65,3
101853,"CALCULATING",71199.0,145.8,3
101859,"CALCULATING",71638.0,146.7,3
101865,"CALCULATING",72737.0,148.95,3
101871,"CALCULATING",72737.0,148.95,3
101889,"CALCULATING",74276.0,152.1,3
101895,"CALCULATING",74276.0,152.1,3
101937,"CALCULATING",75814.0,155.25,3
102033,"CALCULATING",77352.0,158.4,3
102225,"CALCULATING",78890.0,161.55,3
102609,"CALCULATING",80428.0,164.7,3
103377,"CALCULATING",71638.0,146.7,3
103383,"CALCULATING",71199.0,145.8,3
103389,"CALCULATING",72737.0,148.95,3
103395,"CALCULATING",73177.0,149.85,3
103401,"CALCULATING",74276.0,152.1,3
103407,"CALCULATING",74276.0,152.1,3
103413,"CALCULATING",75814.0,155.25,3
103425,"CALCULATING",75814.0,155.25,3
103431,"CALCULATING",75814.0,155.25,3
103437,"CALCULATING",77352.0,158.4,3
103473,"CALCULATING",77352.0,158.4,3
103479,"CALCULATING",77352.0,158.4,3
103569,"CALCULATING",78890.0,161.55,3
103575,"CALCULATING",78890.0,161.55,3
103761,"CALCULATING",80428.0,164.7,3
103767,"CALCULATING",80428.0,164.7,3
104145,"CALCULATING",81967.0,167.85,3
104913,"CALCULATING",83505.0,171.0,3
106449,"CALCULATING",73177.0,149.85,3
106455,"CALCULATING",72737.0,148.95,3
106461,"CALCULATING",74276.0,152.1,3
106467,"CALCULATING",74715.0,153.0,3
106473,"CALCULATING",75814.0,155.25,3
106479,"CALCULATING",75814.0,155.25,3
106485,"CALCULATING",77352.0,158.4,3
106497,"CALCULATING",77352.0,158.4,3
106503,"CALCULATING",77352.0,158.4,3
106509,"CALCULATING",78890.0,161.55,3
106521,"CALCULATING",80428.0,164.7,3
106545,"CALCULATING",78890.0,161.55,3
106551,"CALCULATING",78890.0,161.55,3
106557,"CALCULATING",80428.0,164.7,3
106569,"CALCULATING",81967.0,167.85,3
106593,"CALCULATING",83505.0,171.0,3
106641,"CALCULATING",80428.0,164.7,3
106647,"CALCULATING",80428.0,164.7,3
112593,"CALCULATING",74715.0,153.0,3
112599,"CALCULATING",74276.0,152.1,3
112605,"CALCULATING",75814.0,155.25,3
112611,"CALCULATING",76253.0,156.15,3
112617,"CALCULATING",77352.0,158.4,3
112623,"CALCULATING",77352.0,158.4,3
112629,"CALCULATING",78890.0,161.55,3
112641,"CALCULATING",78890.0,161.55,3
112647,"CALCULATING",78890.0,161.55,3
112653,"CALCULATING",80428.0,164.7,3
112665,"CALCULATING",81967.0,167.85,3
112689,"CALCULATING",80428.0,164.7,3
112695,"CALCULATING",80428.0,164.7,3
112701,"CALCULATING",81967.0,167.85,3
124881,"CALCULATING",76253.0,156.15,3
124887,"CALCULATING",75814.0,155.25,3
124893,"CALCULATING",77352.0,158.4,3
124899,"CALCULATING",77792.0,159.3,3
124905,"CALCULATING",78890.0,161.55,3
124911,"CALCULATING",78890.0,161.55,3
124917,"CALCULATING",80428.0,164.7,3
124929,"CALCULATING",80428.0,164.7,3
124935,"CALCULATING",80428.0,164.7,3
124941,"CALCULATING",81967.0,167.85,3
124953,"CALCULATING",83505.0,171.0,3
124977,"CALCULATING",81967.0,167.85,3
124983,"CALCULATING",81967.0,167.85,3
149457,"CALCULATING",77792.0,159.3,3
149463,"CALCULATING",77352.0,158.4,3
149469,"CALCULATING",78890.0,161.55,3
2003,"PRODUCING",4622.0,10.8,3
2009,"PRODUCING",4622.0,10.8,3
2015,"PRODUCING",6420.0,15.0,3
2027,"PRODUCING",8218.0,19.2,3
2051,"PRODUCING",10015.0,23.4,3
2099,"PRODUCING",11813.0,27.6,3
2105,"PRODUCING",11813.0,27.6,3
2195,"PRODUCING",13610.0,31.8,3
2201,"PRODUCING",13610.0,31.8,3
2207,"PRODUCING",15408.0,36.0,3
2387,"PRODUCING",15408.0,36.0,3
2393,"PRODUCING",15408.0,36.0,3
2399,"PRODUCING",17206.0,40.2,3
2411,"PRODUCING",18746.0,43.8,3
2771,"PRODUCING",17206.0,40.2,3
2777,"PRODUCING",17206.0,40.2,3
2783,"PRODUCING",19003.0,44.4,3
2795,"PRODUCING",20544.0,48.0,3
2819,"PRODUCING",22342.0,52.2,3
2867,"PRODUCING",24139.0,56.4,3
3539,"PRODUCING",19003.0,44.4,3
3545,"PRODUCING",19003.0,44.4,3
3551,"PRODUCING",20801.0,48.6,3
3563,"PRODUCING",22342.0,52.2,3
3587,"PRODUCING",24139.0,56.4,3
3635,"PRODUCING",25937.0,60.6,3
3731,"PRODUCING",27734.0,64.8,3
5075,"PRODUCING",20801.0,48.6,3
5081,"PRODUCING",20801.0,48.6,3
5087,"PRODUCING",22598.0,52.8,3
5099,"PRODUCING",24139.0,56.4,3
5123,"PRODUCING",25937.0,60.6,3
5171,"PRODUCING",27734.0,64.8,3
5267,"PRODUCING",29532.0,69.0,3
5459,"PRODUCING",32100.0,75.0,3
5843,"PRODUCING",33898.0,79.2,3
8147,"PRODUCING",22598.0,52.8,3
8153,"PRODUCING",22598.0,52.8,3
8159,"PRODUCING",24396.0,57.0,3
8171,"PRODUCING",25937.0,60.6,3
8195,"PRODUCING",27734.0,64.8,3
8243,"PRODUCING",29532.0,69.0,3
8249,"PRODUCING",29789.0,69.6,3
8339,"PRODUCING",31330.0,73.2,3
8345,"PRODUCING",31586.0,73.8,3
8531,"PRODUCING",33898.0,79.2,3
8537,"PRODUCING",33384.0,78.0,3
8915,"PRODUCING",35695.0,83.4,3
8921,"PRODUCING",35182.0,82.2,3
9683,"PRODUCING",37493.0,87.6,3
14291,"PRODUCING",24396.0,57.0,3
14297,"PRODUCING",24396.0,57.0,3
14303,"PRODUCING",26194.0,61.2,3
14315,"PRODUCING",27734.0,64.8,3
14339,"PRODUCING",29532.0,69.0,3
14387,"PRODUCING",31330.0,73.2,3
14393,"PRODUCING",31586.0,73.8,3
14483,"PRODUCING",33127.0,77.4,3
14489,"PRODUCING",33384.0,78.0,3
14495,"PRODUCING",35182.0,82.2,3
14675,"PRODUCING",35695.0,83.4,3
14681,"PRODUCING",35182.0,82.2,3
14687,"PRODUCING",36979.0,86.4,3
15059,"PRODUCING",37493.0,87.6,3
15065,"PRODUCING",36979.0,86.4,3
15071,"PRODUCING",38777.0,90.6,3
15827,"PRODUCING",39290.0,91.8,3
15833,"PRODUCING",38777.0,90.6,3
17363,"PRODUCING",41088.0,96.0,3
17369,"PRODUCING",40574.0,94.8,3
20435,"PRODUCING",42886.0,100.2,3
26579,"PRODUCING",26194.0,61.2,3
26585,"PRODUCING",26194.0,61.2,3
26591,"PRODUCING",27991.0,65.4,3
26603,"PRODUCING",29532.0,69.0,3
26627,"PRODUCING",31330.0,73.2,3
26675,"PRODUCING",33127.0,77.4,3
26681,"PRODUCING",33384.0,78.0,3
26771,"PRODUCING",34925.0,81.6,3
26777,"PRODUCING",35182.0,82.2,3
26783,"PRODUCING",36979.0,86.4,3
26963,"PRODUCING",37493.0,87.6,3
26969,"PRODUCING",36979.0,86.4,3
26975,"PRODUCING",38777.0,90.6,3
26987,"PRODUCING",40318.0,94.2,3
27347,"PRODUCING",39290.0,91.8,3
27353,"PRODUCING",38777.0,90.6,3
27359,"PRODUCING",40574.0,94.8,3
27371,"PRODUCING",42115.0,98.4,3
27395,"PRODUCING",43913.0,102.6,3
28115,"PRODUCING",41088.0,96.0,3
28121,"PRODUCING",40574.0,94.8,3
28127,"PRODUCING",42372.0,99.0,3
28139,"PRODUCING",43913.0,102.6,3
29651,"PRODUCING",42886.0,100.2,3
29657,"PRODUCING",42372.0,99.0,3
29663,"PRODUCING",44170.0,103.2,3
32723,"PRODUCING",44683.0,104.4,3
32729,"PRODUCING",44170.0,103.2,3
38867,"PRODUCING",46481.0,108.6,3
51155,"PRODUCING",27991.0,65.4,3
51161,"PRODUCING",27991.0,65.4,3
51167,"PRODUCING",29789.0,69.6,3
51179,"PRODUCING",31330.0,73.2,3
51203,"PRODUCING",33127.0,77.4,3
51251,"PRODUCING",34925.0,81.6,3
51257,"PRODUCING",35182.0,82.2,3
51347,"PRODUCING",36722.0,85.8,3
51353,"PRODUCING",36979.0,86.4,3
51359,"PRODUCING",38777.0,90.6,3
51539,"PRODUCING",39290.0,91.8,3
51545,"PRODUCING",38777.0,90.6,3
51551,"PRODUCING",40574.0,94.8,3
51563,"PRODUCING",42115.0,98.4,3
51923,"PRODUCING",41088.0,96.0,3
51929,"PRODUCING",40574.0,94.8,3
51935,"PRODUCING",42372.0,99.0,3
51947,"PRODUCING",43913.0,102.6,3
51971,"PRODUCING",45710.0,106.8,3
52019,"PRODUCING",47508.0,111.0,3
52691,"PRODUCING",42886.0,100.2,3
52697,"PRODUCING",42372.0,99.0,3
52703,"PRODUCING",44170.0,103.2,3
52715,"PRODUCING",45710.0,106.8,3
52739,"PRODUCING",47508.0,111.0,3
52787,"PRODUCING",49306.0,115.2,3
52883,"PRODUCING",51103.0,119.4,3
54227,"PRODUCING",44683.0,104.4,3
54233,"PRODUCING",44170.0,103.2,3
54239,"PRODUCING",45967.0,107.4,3
54251,"PRODUCING",47508.0,111.0,3
54275,"PRODUCING",49306.0,115.2,3
57299,"PRODUCING",46481.0,108.6,3
57305,"PRODUCING",45967.0,107.4,3
57311,"PRODUCING",47765.0,111.6,3
57323,"PRODUCING",49306.0,115.2,3
57347,"PRODUCING",51103.0,119.4,3
63443,"PRODUCING",48278.0,112.8,3
63449,"PRODUCING",47765.0,111.6,3
63455,"PRODUCING",49562.0,115.8,3
75731,"PRODUCING",50076.0,117.0,3
75737,"PRODUCING",49562.0,115.8,3
100307,"PRODUCING",29789.0,69.6,3
100313,"PRODUCING",29789.0,69.6,3
100319,"PRODUCING",31586.0,73.8,3
100331,"PRODUCING",33127.0,77.4,3
100355,"PRODUCING",34925.0,81.6,3
100403,"PRODUCING",36722.0,85.8,3
100409,"PRODUCING",36979.0,86.4,3
100499,"PRODUCING",38520.0,90.0,3
100505,"PRODUCING",38777.0,90.6,3
100511,"PRODUCING",40574.0,94.8,3
100691,"PRODUCING",41088.0,96.0,3
100697,"PRODUCING",40574.0,94.8,3
100703,"PRODUCING",42372.0,99.0,3
100715,"PRODUCING",43913.0,102.6,3
101075,"PRODUCING",42886.0,100.2,3
101081,"PRODUCING",42372.0,99.0,3
101087,"PRODUCING",44170.0,103.2,3
101099,"PRODUCING",45710.0,106.8,3
101123,"PRODUCING",47508.0,111.0,3
101171,"PRODUCING",49306.0,115.2,3
101843,"PRODUCING",44683.0,104.4,3
101849,"PRODUCING",44170.0,103.2,3
101855,"PRODUCING",45967.0,107.4,3
101867,"PRODUCING",47508.0,111.0,3
101891,"PRODUCING",49306.0,115.2,3
101939,"PRODUCING",51103.0,119.4,3
102035,"PRODUCING",52901.0,123.6,3
103379,"PRODUCING",46481.0,108.6,3
103385,"PRODUCING",45967.0,107.4,3
103391,"PRODUCING",47765.0,111.6,3
103403,"PRODUCING",49306.0,115.2,3
103427,"PRODUCING",51103.0,119.4,3
103475,"PRODUCING",52901.0,123.6,3
103571,"PRODUCING",54698.0,127.8,3
103763,"PRODUCING",56753.0,132.6,3
104147,"PRODUCING",58550.0,136.8,3
106451,"PRODUCING",48278.0,112.8,3
106457,"PRODUCING",47765.0,111.6,3
106463,"PRODUCING",49562.0,115.8,3
106475,"PRODUCING",51103.0,119.4,3
106499,"PRODUCING",52901.0,123.6,3
106547,"PRODUCING",54698.0,127.8,3
106553,"PRODUCING",54698.0,127.8,3
106643,"PRODUCING",55982.0,130.8,3
106649,"PRODUCING",57266.0,133.8,3
112595,"PRODUCING",50076.0,117.0,3
112601,"PRODUCING",49562.0,115.8,3
112607,"PRODUCING",51360.0,120.0,3
112619,"PRODUCING",52901.0,123.6,3
112643,"PRODUCING",54698.0,127.8,3
112691,"PRODUCING",55982.0,130.8,3
112697,"PRODUCING",57266.0,133.8,3
124883,"PRODUCING",51874.0,121.2,3
124889,"PRODUCING",51360.0,120.0,3
124895,"PRODUCING",53158.0,124.2,3
124907,"PRODUCING",54698.0,127.8,3
124931,"PRODUCING",55982.0,130.8,3
124979,"PRODUCING",57780.0,135.0,3
149459,"PRODUCING",53671.0,125.4,3
149465,"PRODUCING",53158.0,124.2,3
149471,"PRODUCING",54955.0,128.4,3
2001,"DATA ENTERING",40442.0,109.5,3
2007,"DATA ENTERING",39888.0,108.0,3
2013,"DATA ENTERING",41827.0,113.25,3
2019,"DATA ENTERING",42381.0,114.75,3
2025,"DATA ENTERING",43766.0,118.5,3
2031,"DATA ENTERING",44320.0,120.0,3
2037,"DATA ENTERING",46259.0,125.25,3
2049,"DATA ENTERING",45705.0,123.75,3
2055,"DATA ENTERING",46259.0,125.25,3
2061,"DATA ENTERING",48198.0,130.5,3
2073,"DATA ENTERING",50137.0,135.75,3
2097,"DATA ENTERING",47644.0,129.0,3
2103,"DATA ENTERING",48198.0,130.5,3
2109,"DATA ENTERING",50137.0,135.75,3
2121,"DATA ENTERING",52076.0,141.0,3
2145,"DATA ENTERING",54015.0,146.25,3
2193,"DATA ENTERING",49583.0,134.25,3
2199,"DATA ENTERING",50137.0,135.75,3
2205,"DATA ENTERING",52076.0,141.0,3
2217,"DATA ENTERING",54015.0,146.25,3
2241,"DATA ENTERING",55954.0,151.5,3
2289,"DATA ENTERING",57893.0,156.75,3
2385,"DATA ENTERING",51522.0,139.5,3
2391,"DATA ENTERING",52076.0,141.0,3
2397,"DATA ENTERING",54015.0,146.25,3
2409,"DATA ENTERING",55954.0,151.5,3
2433,"DATA ENTERING",57893.0,156.75,3
2481,"DATA ENTERING",59832.0,162.0,3
2577,"DATA ENTERING",61771.0,167.25,3
2769,"DATA ENTERING",53461.0,144.75,3
2775,"DATA ENTERING",54015.0,146.25,3
2781,"DATA ENTERING",55954.0,151.5,3
2787,"DATA ENTERING",55954.0,151.5,3
2793,"DATA ENTERING",57893.0,156.75,3
2817,"DATA ENTERING",59832.0,162.0,3
2865,"DATA ENTERING",61771.0,167.25,3
2961,"DATA ENTERING",63710.0,172.5,3
3153,"DATA ENTERING",65649.0,177.75,3
3537,"DATA ENTERING",55400.0,150.0,3
3543,"DATA ENTERING",55954.0,151.5,3
3549,"DATA ENTERING",57893.0,156.75,3
3555,"DATA ENTERING",57893.0,156.75,3
3561,"DATA ENTERING",59832.0,162.0,3
3567,"DATA ENTERING",59832.0,162.0,3
3585,"DATA ENTERING",61771.0,167.25,3
3591,"DATA ENTERING",61771.0,167.25,3
3633,"DATA ENTERING",63710.0,172.5,3
3729,"DATA ENTERING",65649.0,177.75,3
3921,"DATA ENTERING",67588.0,183.0,3
4305,"DATA ENTERING",69527.0,188.25,3
5073,"DATA ENTERING",57339.0,155.25,3
5079,"DATA ENTERING",57893.0,156.75,3
5085,"DATA ENTERING",59832.0,162.0,3
5091,"DATA ENTERING",59832.0,162.0,3
5097,"DATA ENTERING",61771.0,167.25,3
5103,"DATA ENTERING",61771.0,167.25,3
5109,"DATA ENTERING",63710.0,172.5,3
5121,"DATA ENTERING",63710.0,172.5,3
5127,"DATA ENTERING",63710.0,172.5,3
5133,"DATA ENTERING",65372.0,177.0,3
5169,"DATA ENTERING",65649.0,177.75,3
5175,"DATA ENTERING",65372.0,177.0,3
5265,"DATA ENTERING",67588.0,183.0,3
5271,"DATA ENTERING",67034.0,181.5,3
5457,"DATA ENTERING",69527.0,188.25,3
5463,"DATA ENTERING",68973.0,186.75,3
5841,"DATA ENTERING",71466.0,193.5,3
6609,"DATA ENTERING",73405.0,198.75,3
8145,"DATA ENTERING",59278.0,160.5,3
8151,"DATA ENTERING",59832.0,162.0,3
8157,"DATA ENTERING",61771.0,167.25,3
8163,"DATA ENTERING",61771.0,167.25,3
8169,"DATA ENTERING",63710.0,172.5,3
8175,"DATA ENTERING",63710.0,172.5,3
8181,"DATA ENTERING",65649.0,177.75,3
8193,"DATA ENTERING",65649.0,177.75,3
8199,"DATA ENTERING",65649.0,177.75,3
8205,"DATA ENTERING",67311.0,182.25,3
8217,"DATA ENTERING",68973.0,186.75,3
8241,"DATA ENTERING",67588.0,183.0,3
8247,"DATA ENTERING",67311.0,182.25,3
8253,"DATA ENTERING",68973.0,186.75,3
8265,"DATA ENTERING",70912.0,192.0,3
8289,"DATA ENTERING",72851.0,197.25,3
8337,"DATA ENTERING",69527.0,188.25,3
8343,"DATA ENTERING",68973.0,186.75,3
8349,"DATA ENTERING",70912.0,192.0,3
8529,"DATA ENTERING",71466.0,193.5,3
8535,"DATA ENTERING",70912.0,192.0,3
8913,"DATA ENTERING",73405.0,198.75,3
8919,"DATA ENTERING",72851.0,197.25,3
9681,"DATA ENTERING",75344.0,204.0,3
9687,"DATA ENTERING",74790.0,202.5,3
11217,"DATA ENTERING",77283.0,209.25,3
14289,"DATA ENTERING",61217.0,165.75,3
14295,"DATA ENTERING",61771.0,167.25,3
14301,"DATA ENTERING",63710.0,172.5,3
14307,"DATA ENTERING",63710.0,172.5,3
14313,"DATA ENTERING",65649.0,177.75,3
14319,"DATA ENTERING",65649.0,177.75,3
14325,"DATA ENTERING",67588.0,183.0,3
14337,"DATA ENTERING",67588.0,183.0,3
14343,"DATA ENTERING",67588.0,183.0,3
14349,"DATA ENTERING",69250.0,187.5,3
14361,"DATA ENTERING",70912.0,192.0,3
14385,"DATA ENTERING",69527.0,188.25,3
14391,"DATA ENTERING",69250.0,187.5,3
14397,"DATA ENTERING",70912.0,192.0,3
14409,"DATA ENTERING",72851.0,197.25,3
14433,"DATA ENTERING",74790.0,202.5,3
14481,"DATA ENTERING",71466.0,193.5,3
14487,"DATA ENTERING",70912.0,192.0,3
14493,"DATA ENTERING",72851.0,197.25,3
14505,"DATA ENTERING",74790.0,202.5,3
14529,"DATA ENTERING",76729.0,207.75,3
14577,"DATA ENTERING",78668.0,213.0,3
14673,"DATA ENTERING",73405.0,198.75,3
14679,"DATA ENTERING",72851.0,197.25,3
14685,"DATA ENTERING",74790.0,202.5,3
14697,"DATA ENTERING",76729.0,207.75,3
15057,"DATA ENTERING",75344.0,204.0,3
15063,"DATA ENTERING",74790.0,202.5,3
15069,"DATA ENTERING",76729.0,207.75,3
15825,"DATA ENTERING",77283.0,209.25,3
15831,"DATA ENTERING",76729.0,207.75,3
15837,"DATA ENTERING",78668.0,213.0,3
17361,"DATA ENTERING",79222.0,214.5,3
17367,"DATA ENTERING",78668.0,213.0,3
20433,"DATA ENTERING",81161.0,219.75,3
20439,"DATA ENTERING",80607.0,218.25,3
26577,"DATA ENTERING",63156.0,171.0,3
26583,"DATA ENTERING",63710.0,172.5,3
26589,"DATA ENTERING",65649.0,177.75,3
26595,"DATA ENTERING",65649.0,177.75,3
26601,"DATA ENTERING",67588.0,183.0,3
26607,"DATA ENTERING",67588.0,183.0,3
26613,"DATA ENTERING",69527.0,188.25,3
26625,"DATA ENTERING",69527.0,188.25,3
26631,"DATA ENTERING",69527.0,188.25,3
26637,"DATA ENTERING",71189.0,192.75,3
26649,"DATA ENTERING",72851.0,197.25,3
26673,"DATA ENTERING",71466.0,193.5,3
26679,"DATA ENTERING",71189.0,192.75,3
26685,"DATA ENTERING",72851.0,197.25,3
26697,"DATA ENTERING",74790.0,202.5,3
26721,"DATA ENTERING",76729.0,207.75,3
26769,"DATA ENTERING",73405.0,198.75,3
26775,"DATA ENTERING",72851.0,197.25,3
26781,"DATA ENTERING",74790.0,202.5,3
26793,"DATA ENTERING",76729.0,207.75,3
26817,"DATA ENTERING",78668.0,213.0,3
26865,"DATA ENTERING",80607.0,218.25,3
26961,"DATA ENTERING",75344.0,204.0,3
26967,"DATA ENTERING",74790.0,202.5,3
26973,"DATA ENTERING",76729.0,207.75,3
26985,"DATA ENTERING",78668.0,213.0,3
27009,"DATA ENTERING",80607.0,218.25,3
27057,"DATA ENTERING",82546.0,223.5,3
27153,"DATA ENTERING",84485.0,228.75,3
27345,"DATA ENTERING",77283.0,209.25,3
27351,"DATA ENTERING",76729.0,207.75,3
27357,"DATA ENTERING",78668.0,213.0,3
27363,"DATA ENTERING",79222.0,214.5,3
27369,"DATA ENTERING",80607.0,218.25,3
27393,"DATA ENTERING",82546.0,223.5,3
27441,"DATA ENTERING",84485.0,228.75,3
28113,"DATA ENTERING",79222.0,214.5,3
28119,"DATA ENTERING",78668.0,213.0,3
28125,"DATA ENTERING",80607.0,218.25,3
28131,"DATA ENTERING",81161.0,219.75,3
28137,"DATA ENTERING",82546.0,223.5,3
28143,"DATA ENTERING",83100.0,225.0,3
28161,"DATA ENTERING",84485.0,228.75,3
29649,"DATA ENTERING",81161.0,219.75,3
29655,"DATA ENTERING",80607.0,218.25,3
29661,"DATA ENTERING",82546.0,223.5,3
29667,"DATA ENTERING",83100.0,225.0,3
29673,"DATA ENTERING",84485.0,228.75,3
32721,"DATA ENTERING",83100.0,225.0,3
32727,"DATA ENTERING",82546.0,223.5,3
32733,"DATA ENTERING",84485.0,228.75,3
38865,"DATA ENTERING",85039.0,230.25,3
51153,"DATA ENTERING",65095.0,176.25,3
51159,"DATA ENTERING",65649.0,177.75,3
51165,"DATA ENTERING",67588.0,183.0,3
51171,"DATA ENTERING",67588.0,183.0,3
51177,"DATA ENTERING",69527.0,188.25,3
51183,"DATA ENTERING",69527.0,188.25,3
51189,"DATA ENTERING",71466.0,193.5,3
51201,"DATA ENTERING",71466.0,193.5,3
51207,"DATA ENTERING",71466.0,193.5,3
51213,"DATA ENTERING",73128.0,198.0,3
51225,"DATA ENTERING",74790.0,202.5,3
51249,"DATA ENTERING",73405.0,198.75,3
51255,"DATA ENTERING",73128.0,198.0,3
51261,"DATA ENTERING",74790.0,202.5,3
51273,"DATA ENTERING",76729.0,207.75,3
51297,"DATA ENTERING",78668.0,213.0,3
51345,"DATA ENTERING",75344.0,204.0,3
51351,"DATA ENTERING",74790.0,202.5,3
51357,"DATA ENTERING",76729.0,207.75,3
51369,"DATA ENTERING",78668.0,213.0,3
51393,"DATA ENTERING",80607.0,218.25,3
51441,"DATA ENTERING",82546.0,223.5,3
51537,"DATA ENTERING",77283.0,209.25,3
51543,"DATA ENTERING",76729.0,207.75,3
51549,"DATA ENTERING",78668.0,213.0,3
51561,"DATA ENTERING",80607.0,218.25,3
51585,"DATA ENTERING",82546.0,223.5,3
51633,"DATA ENTERING",84485.0,228.75,3
51729,"DATA ENTERING",86424.0,234.0,3
51921,"DATA ENTERING",79222.0,214.5,3
51927,"DATA ENTERING",78668.0,213.0,3
51933,"DATA ENTERING",80607.0,218.25,3
51939,"DATA ENTERING",81161.0,219.75,3
51945,"DATA ENTERING",82546.0,223.5,3
51969,"DATA ENTERING",84485.0,228.75,3
52017,"DATA ENTERING",86424.0,234.0,3
52113,"DATA ENTERING",88363.0,239.25,3
52305,"DATA ENTERING",90302.0,244.5,3
52689,"DATA ENTERING",81161.0,219.75,3
52695,"DATA ENTERING",80607.0,218.25,3
52701,"DATA ENTERING",82546.0,223.5,3
52707,"DATA ENTERING",83100.0,225.0,3
52713,"DATA ENTERING",84485.0,228.75,3
52719,"DATA ENTERING",85039.0,230.25,3
52737,"DATA ENTERING",86424.0,234.0,3
52743,"DATA ENTERING",86978.0,235.5,3
52785,"DATA ENTERING",88363.0,239.25,3
52881,"DATA ENTERING",90302.0,244.5,3
54225,"DATA ENTERING",83100.0,225.0,3
54231,"DATA ENTERING",82546.0,223.5,3
54237,"DATA ENTERING",84485.0,228.75,3
54243,"DATA ENTERING",85039.0,230.25,3
54249,"DATA ENTERING",86424.0,234.0,3
54255,"DATA ENTERING",86978.0,235.5,3
54261,"DATA ENTERING",88917.0,240.75,3
54273,"DATA ENTERING",88363.0,239.25,3
54279,"DATA ENTERING",88917.0,240.75,3
54285,"DATA ENTERING",90579.0,245.25,3
54321,"DATA ENTERING",90302.0,244.5,3
57297,"DATA ENTERING",85039.0,230.25,3
57303,"DATA ENTERING",84485.0,228.75,3
57309,"DATA ENTERING",86424.0,234.0,3
57315,"DATA ENTERING",86978.0,235.5,3
57321,"DATA ENTERING",88363.0,239.25,3
57327,"DATA ENTERING",88917.0,240.75,3
57333,"DATA ENTERING",90856.0,246.0,3
57345,"DATA ENTERING",90302.0,244.5,3
63441,"DATA ENTERING",86978.0,235.5,3
63447,"DATA ENTERING",86424.0,234.0,3
63453,"DATA ENTERING",88363.0,239.25,3
63459,"DATA ENTERING",88917.0,240.75,3
63465,"DATA ENTERING",90302.0,244.5,3
75729,"DATA ENTERING",88917.0,240.75,3
75735,"DATA ENTERING",88363.0,239.25,3
75741,"DATA ENTERING",90302.0,244.5,3
100305,"DATA ENTERING",67034.0,181.5,3
100311,"DATA ENTERING",67588.0,183.0,3
100317,"DATA ENTERING",69527.0,188.25,3
100323,"DATA ENTERING",69527.0,188.25,3
100329,"DATA ENTERING",71466.0,193.5,3
100335,"DATA ENTERING",71466.0,193.5,3
100341,"DATA ENTERING",73405.0,198.75,3
100353,"DATA ENTERING",73405.0,198.75,3
100359,"DATA ENTERING",73405.0,198.75,3
100365,"DATA ENTERING",75067.0,203.25,3
100377,"DATA ENTERING",76729.0,207.75,3
100401,"DATA ENTERING",75344.0,204.0,3
100407,"DATA ENTERING",75067.0,203.25,3
100413,"DATA ENTERING",76729.0,207.75,3
100425,"DATA ENTERING",78668.0,213.0,3
100449,"DATA ENTERING",80607.0,218.25,3
100497,"DATA ENTERING",77283.0,209.25,3
100503,"DATA ENTERING",76729.0,207.75,3
100509,"DATA ENTERING",78668.0,213.0,3
100521,"DATA ENTERING",80607.0,218.25,3
100545,"DATA ENTERING",82546.0,223.5,3
